p_c_scale,delta_scale,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,budget_threshold,budget_utilization,budget_slack,scaled_p_c_mean,scaled_delta
0.7,1.3,OPTIMAL,0.3853480815887451,0.0,373.27510223064553,284.0203458050627,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,76.08874637172221,12.190363775953053,5.748407420447778,5.972482431876936,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3900.0,0.09571156467452449,3526.7248977693544,0.8095014736979266,3900.0
0.7,1.5,OPTIMAL,0.36898183822631836,0.0,373.27510223064553,284.0203458050627,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,76.08874637172221,12.190363775953053,5.748407420447778,5.972482431876936,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,4500.0,0.08295002271792123,4126.724897769354,0.8095014736979266,4500.0
0.7,2.0,OPTIMAL,0.3631439208984375,0.0,373.27510223064553,284.0203458050627,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,76.08874637172221,12.190363775953053,5.748407420447778,5.972482431876936,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,6000.0,0.06221251703844092,5626.724897769354,0.8095014736979266,6000.0
0.9,0.5,OPTIMAL,0.31545495986938477,0.0,681.7207414550575,239.6469505686927,42.642589758126036,1.6695323356873963,40.97305742243864,35.45560066143483,363.9756004668039,35.15324325576376,6.255140435819826,5.200898037187305,53.3907182712291,6.0,4.0,19.0,1.0,0.6315078145830406,42.305072576606506,0.05279259970192981,1500.0,0.4544804943033716,818.2792585449425,1.040787609040191,1500.0
0.9,0.7,OPTIMAL,0.3769521713256836,0.0,467.18068239610284,290.1169476225395,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,62.09951707218955,9.619687827633754,7.828077919941033,20.452717180235652,6.0,4.0,19.0,1.0,0.16578389830508478,40.54307907423624,0.04551748272651962,2100.0,0.22246699161719183,1632.8193176038972,1.040787609040191,2100.0
0.9,0.9,OPTIMAL,0.3815898895263672,0.0,454.4237724606635,365.16901603508063,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,80.35869559766284,10.01347103840508,4.721886260289756,4.905947103642296,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,2700.0,0.16830510091135684,2245.5762275393363,1.040787609040191,2700.0
0.9,1.0,OPTIMAL,0.3622710704803467,0.0,454.4237724606635,365.16901603508063,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,80.35869559766284,10.01347103840508,4.721886260289756,4.905947103642296,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3000.0,0.15147459082022116,2545.5762275393363,1.040787609040191,3000.0
0.9,1.1,OPTIMAL,0.36281514167785645,0.0,454.4237724606635,365.16901603508063,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,80.35869559766284,10.01347103840508,4.721886260289756,4.905947103642296,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3300.0000000000005,0.13770417347292832,2845.576227539337,1.040787609040191,3300.0000000000005
0.9,1.3,OPTIMAL,0.36596202850341797,0.0,454.4237724606635,365.16901603508063,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,80.35869559766284,10.01347103840508,4.721886260289756,4.905947103642296,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3900.0,0.11651891601555474,3445.5762275393363,1.040787609040191,3900.0
0.9,1.5,OPTIMAL,0.3701591491699219,0.0,454.4237724606635,365.16901603508063,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,80.35869559766284,10.01347103840508,4.721886260289756,4.905947103642296,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,4500.0,0.10098306054681411,4045.5762275393363,1.040787609040191,4500.0
0.9,2.0,OPTIMAL,0.38771510124206543,0.0,454.4237724606635,365.16901603508063,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,80.35869559766284,10.01347103840508,4.721886260289756,4.905947103642296,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,6000.0,0.07573729541011058,5545.576227539336,1.040787609040191,6000.0
1.0,0.5,OPTIMAL,0.345505952835083,0.0,984.4020210395356,241.0981097572636,40.67527703224417,1.6695323356873963,39.00574469655677,27.93546705584799,674.6931671941798,24.49183408854263,4.131978212447267,2.8378108190338676,68.53837687997623,6.0,4.0,15.0,2.0,1.0507732248330766,40.343758725342404,0.05183857425105384,1500.0,0.656268014026357,515.5979789604644,1.1564306767113237,1500.0
1.0,0.7,OPTIMAL,0.3311951160430908,0.00812461538051517,499.4158987986073,322.3521640250439,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,64.54583540501872,8.998777040463642,7.322808090982857,19.13257946353476,6.0,4.0,19.0,1.0,0.16578389830508478,40.54307907423624,0.04551748272651962,2100.0,0.23781709466600348,1600.5841012013927,1.1564306767113237,2100.0
1.0,0.9,OPTIMAL,0.3323841094970703,9.2709255486543e-05,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,2700.0,0.18333263243543427,2205.0018924243277,1.1564306767113237,2700.0
1.0,1.0,OPTIMAL,0.3491950035095215,0.008458219978272783,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3000.0,0.16499936919189084,2505.0018924243277,1.1564306767113237,3000.0
1.0,1.1,OPTIMAL,0.3703780174255371,0.008458219978272783,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3300.0000000000005,0.14999942653808257,2805.0018924243277,1.1564306767113237,3300.0000000000005
1.0,1.3,OPTIMAL,0.3588271141052246,0.009663394921567106,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,3900.0,0.12692259168606987,3405.0018924243277,1.1564306767113237,3900.0
1.0,1.5,OPTIMAL,0.39521098136901855,0.006822167787963448,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,4500.0,0.10999957946126056,4005.0018924243277,1.1564306767113237,4500.0
1.0,2.0,OPTIMAL,0.3612520694732666,0.006822167787963448,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,6000.0,0.08249968459594542,5505.001892424328,1.1564306767113237,6000.0
1.1,0.5,OPTIMAL,0.09878778457641602,0.0033782414961518775,1406.7635070723538,242.59135927992205,36.440260578227345,2.862055432606965,33.57820514562038,16.070138393136332,1111.661748821068,17.24464404004794,2.590361520968366,1.142348256287956,79.02264618269572,6.0,3.0,10.0,4.0,2.1456532063499076,34.44013555711896,0.04936334571599893,1500.0,0.9378423380482359,93.23649292764617,1.2720737443824561,1500.0
1.1,0.7,OPTIMAL,0.34339308738708496,0.0,531.1197731800369,334.54016385468753,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,62.98770649257798,8.46161741793789,10.560168389297166,17.990507700186928,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,2100.0,0.2529141777047795,1568.8802268199631,1.2720737443824561,2100.0
1.1,0.9,OPTIMAL,0.35157299041748047,0.0,531.1197731800366,334.54016385468753,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666507,95.55114369116976,62.98770649257801,8.461617417937893,10.560168389297173,17.99050770018691,6.0,4.0,25.0,1.0,0.16578389830508455,55.46287193566763,0.047825169118408735,2700.0,0.19671102710371727,2168.8802268199634,1.2720737443824561,2700.0
1.1,1.0,OPTIMAL,0.3280019760131836,0.0,531.1197731800369,334.54016385468753,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,62.98770649257798,8.46161741793789,10.560168389297166,17.990507700186928,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,3000.0,0.17703992439334562,2468.8802268199634,1.2720737443824561,3000.0
1.1,1.1,OPTIMAL,0.3409700393676758,0.0,531.1197731800366,334.54016385468753,44.941323237514204,1.90803695507131,43.033286282442894,56.08714239666506,95.55114369116984,62.98770649257801,8.461617417937891,10.56016838929717,17.990507700186928,6.0,4.0,25.0,1.0,0.1657838983050847,55.46287193566761,0.047825169118408735,3300.0000000000005,0.1609453858121323,2768.880226819964,1.2720737443824561,3300.0000000000005
1.1,1.3,OPTIMAL,0.29182887077331543,0.008920121208458962,531.2528048392301,340.9575561934214,44.94132323751421,1.90803695507131,43.0332862824429,49.80278171712449,95.55114369116988,64.17990702121628,8.459498534057536,9.374591769392355,17.986002675333822,6.0,4.0,25.0,1.0,0.16578389830508478,50.3158593769362,0.04718019513361522,3900.0,0.1362186679074949,3368.74719516077,1.2720737443824561,3900.0
1.1,1.5,OPTIMAL,0.3127431869506836,0.008920121208458962,531.2528048392301,340.9575561934214,44.94132323751421,1.90803695507131,43.0332862824429,49.80278171712449,95.55114369116988,64.17990702121628,8.459498534057536,9.374591769392355,17.986002675333822,6.0,4.0,25.0,1.0,0.16578389830508478,50.3158593769362,0.04718019513361522,4500.0,0.11805617885316223,3968.74719516077,1.2720737443824561,4500.0
1.1,2.0,OPTIMAL,0.31157708168029785,0.0,531.1197731800369,334.54016385468753,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,62.98770649257798,8.46161741793789,10.560168389297166,17.990507700186928,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,6000.0,0.08851996219667281,5468.880226819963,1.2720737443824561,6000.0
1.3,0.5,INFEASIBLE,0.08310604095458984,,,,,,,,,,,,,,,,,,,,,,,,
1.3,0.7,OPTIMAL,0.361828088760376,0.009841817130531318,792.2703187760083,337.28055202037035,42.642589758126036,1.6695323356873963,40.97305742243864,48.37157653070816,363.9756004668036,42.571398173976874,5.382328322485347,6.1054384323570545,45.94083507118071,6.0,4.0,19.0,1.0,0.6315078145830402,48.099289110286016,0.050985644757613066,2100.0,0.37727158036952774,1307.7296812239917,1.5033598797247207,2100.0
1.3,0.9,OPTIMAL,0.33341503143310547,0.0,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.55114369116988,66.79091405346384,7.5921417845305355,9.475055621174628,16.14188854083099,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,2700.0,0.2192389842656491,2108.0547424827473,1.5033598797247207,2700.0
1.3,1.0,OPTIMAL,0.47411298751831055,0.0,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,66.79091405346384,7.5921417845305355,9.475055621174626,16.14188854083099,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,3000.0,0.1973150858390842,2408.0547424827473,1.5033598797247207,3000.0
1.3,1.1,OPTIMAL,0.3244171142578125,0.0071936301504218975,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116983,66.79091405346384,7.5921417845305355,9.475055621174626,16.14188854083098,6.0,4.0,25.0,1.0,0.16578389830508466,55.46287193566761,0.047825169118408735,3300.0000000000005,0.17937735076280378,2708.0547424827478,1.5033598797247207,3300.0000000000005
1.3,1.3,OPTIMAL,0.3410487174987793,0.0,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.55114369116988,66.79091405346384,7.5921417845305355,9.475055621174628,16.14188854083099,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,3900.0,0.151780835260834,3308.0547424827473,1.5033598797247207,3900.0
1.3,1.5,OPTIMAL,0.3337559700012207,0.0,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.55114369116988,66.79091405346384,7.5921417845305355,9.475055621174628,16.14188854083099,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,4500.0,0.13154339055938946,3908.0547424827473,1.5033598797247207,4500.0
1.3,2.0,OPTIMAL,0.33447718620300293,0.0,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.55114369116983,66.79091405346384,7.5921417845305355,9.475055621174628,16.14188854083098,6.0,4.0,25.0,1.0,0.16578389830508466,55.46287193566761,0.047825169118408735,6000.0,0.0986575429195421,5408.054742482747,1.5033598797247207,6000.0
1.5,0.5,INFEASIBLE,0.10597515106201172,,,,,,,,,,,,,,,,,,,,,,,,
1.5,0.7,OPTIMAL,0.15091395378112793,0.0,1370.12888617454,343.7819252783009,36.255249087381515,1.6695323356873963,34.58571675169412,21.111133203622046,968.9805786052356,25.09121066983378,2.646119606207834,1.5408136721038892,70.7218560518545,6.0,3.0,11.0,4.0,1.852604370606048,37.880546539501054,0.051630191685882836,2100.0,0.652442326749781,729.87111382546,1.7346460150669856,2100.0
1.5,0.9,OPTIMAL,0.3743772506713867,0.0,779.629398534384,438.4796996296594,43.74167230270345,1.90803695507131,41.83363534763214,45.555970547020344,251.85205605500065,56.24206840505914,5.610572457238387,5.8432853651568895,32.304073772545564,6.0,5.0,25.0,1.0,0.43697033898305115,56.874298020940316,0.04847073666514377,2700.0,0.2887516290868089,1920.370601465616,1.7346460150669856,2700.0
1.5,1.0,OPTIMAL,0.3236877918243408,0.0,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.55114369116983,69.8853522805139,6.884702446963168,8.592165487890291,14.63777978463263,6.0,4.0,25.0,1.0,0.16578389830508466,55.46287193566761,0.047825169118408735,3000.0,0.21759024728482282,2347.2292581455313,1.7346460150669856,3000.0
1.5,1.1,OPTIMAL,0.3528599739074707,0.002118410658518341,652.7707418544685,456.19113252911933,44.941323237514204,1.90803695507131,43.033286282442894,56.08714239666506,95.55114369116988,69.8853522805139,6.884702446963166,8.59216548789029,14.637779784632638,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,3300.0000000000005,0.19780931571347526,2647.229258145532,1.7346460150669856,3300.0000000000005
1.5,1.3,OPTIMAL,0.34484195709228516,0.0,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,69.8853522805139,6.884702446963168,8.59216548789029,14.637779784632638,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,3900.0,0.16737711329601757,3247.2292581455313,1.7346460150669856,3900.0
1.5,1.5,OPTIMAL,0.2885880470275879,0.007410316912352046,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,69.8853522805139,6.884702446963168,8.59216548789029,14.637779784632638,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,4500.0,0.14506016485654855,3847.2292581455313,1.7346460150669856,4500.0
1.5,2.0,OPTIMAL,0.29123592376708984,0.007410316912352046,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,69.8853522805139,6.884702446963168,8.59216548789029,14.637779784632638,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,6000.0,0.10879512364241141,5347.229258145531,1.7346460150669856,6000.0
2.0,0.5,INFEASIBLE,0.08657503128051758,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.7,INFEASIBLE,0.08450984954833984,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.9,OPTIMAL,0.11467123031616211,0.00886973439198526,1604.32090557061,439.3682459298769,36.44026057822738,2.862055432606965,33.578205145620416,16.850650241437798,1111.661748821068,27.386556168674154,2.271382268453745,1.0503291568992248,69.29173240597288,6.0,3.0,10.0,4.0,2.1456532063499067,34.912973491171414,0.04849968201546103,2700.0,0.5941929279891148,1095.67909442939,2.3128613534226474,2700.0
2.0,1.0,OPTIMAL,0.2738187313079834,0.0,1101.1911438731213,489.76847348740097,41.8753589723964,1.6695323356873963,40.205826636709006,43.83827502864032,525.7090363846836,44.476245219770114,3.8027329955734968,3.9809868861142372,47.74003489854215,6.0,3.0,17.0,3.0,1.1361780746168093,49.416329774542945,0.053636732897330223,3000.0,0.36706371462437376,1898.8088561268787,2.3128613534226474,3000.0
2.0,1.1,OPTIMAL,0.2944941520690918,0.0,973.8829237100514,518.8931569544159,42.642589758126036,1.6695323356873963,40.97305742243864,48.37157653070796,363.97560046680127,53.280855873072376,4.37861561384372,4.966877984309884,37.37365052877399,6.0,4.0,19.0,1.0,0.6315078145830361,48.099289110286,0.050985644757613066,3300.0000000000005,0.29511603748789433,2326.117076289949,2.3128613534226474,3300.0000000000005
2.0,1.3,OPTIMAL,0.24441313743591309,0.004596202952785555,804.8344526975084,608.254843372159,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,75.57514981292277,5.583921399846573,6.9687800029784555,11.872148784252175,6.0,4.0,25.0,1.0,0.16578389830508478,55.46287193566761,0.047825169118408735,3900.0,0.2063678083839765,3095.1655473024916,2.3128613534226474,3900.0
2.0,1.5,OPTIMAL,0.2429947853088379,0.0,804.0948064796584,594.5992212850357,44.941323237514204,1.90803695507131,43.033286282442894,69.00311826593838,95.55114369116994,73.94640737554342,5.589057767238683,8.58146548266308,11.883069374554797,6.0,4.0,25.0,1.0,0.1657838983050849,60.79455757080125,0.04616245671131314,4500.0,0.17868773477325742,3695.9051935203415,2.3128613534226474,4500.0
2.0,2.0,OPTIMAL,0.4014699459075928,0.00701762925856457,804.0948064796582,594.5992212850357,44.94132323751421,1.90803695507131,43.0332862824429,69.00311826593838,95.55114369116988,73.94640737554343,5.589057767238685,8.581465482663083,11.883069374554792,6.0,4.0,25.0,1.0,0.16578389830508478,60.79455757080125,0.04616245671131315,6000.0,0.13401580107994304,5195.9051935203415,2.3128613534226474,6000.0
