gpu_cost_scale,psi_error,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,scaled_epsilon_mean,scaled_gpu_cost_mean,num_tp_configs,avg_tp_degree,tp_1_count,tp_2_count,tp_4_count,tp_8_count
1.1,1.1,OPTIMAL,0.37666988372802734,0.008650083387222743,512.1500352753301,409.69420714253334,44.8790367621895,1.6695323356873963,43.20950442650211,30.28010336838105,27.296688002226162,79.99495829816416,8.762869017096268,5.912350147960562,5.3298225367790035,6,5,21,1,0.042243245175303534,42.21140964790979,0.05626644728425334,0.09533333333333334,1.2720737443824561,5,5.380952380952381,1,0,3,1
1.1,1.2,OPTIMAL,0.3526477813720703,0.006736329445703869,485.4003793132305,406.4855109731664,45.43619897476265,1.6695323356873963,43.766666639075254,33.47866936530137,0.0,83.74231424134507,9.360561077238573,6.897124681416343,0.0,6,5,21,0,0.0,43.54415790097827,0.05709197474421176,0.10400000000000002,1.2720737443824561,5,5.380952380952381,1,0,3,1
1.1,1.3,OPTIMAL,0.3763608932495117,0.005883238208622879,486.8572585093698,413.0924944389338,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,84.84879032177018,9.33255038938445,5.8186592888453745,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,0.11266666666666669,1.2720737443824561,5,6.44,1,0,2,2
1.1,1.4,OPTIMAL,0.37274909019470215,0.009394299340362929,461.6439720449362,374.37233914661977,45.43619897476265,1.6695323356873963,43.766666639075254,41.835433923553765,0.0,81.09546789667135,9.842259777268337,9.062272326060292,0.0,6,6,27,0,0.0,51.023723848446856,0.0629526365569071,0.12133333333333333,1.2720737443824561,6,6.111111111111111,1,1,2,2
1.2,0.4,OPTIMAL,0.5749187469482422,0.0,1236.4123040164072,479.0051813257189,39.65752478149944,3.3390646713747927,36.31846011012465,94.94290838010923,622.8066895290793,38.741541132331086,3.207467658860598,7.678903556013895,50.37208765279439,6,5,29,6,1.3518061074430157,108.20121392902517,0.02917062509119935,0.03466666666666667,1.3877168120535885,5,7.206896551724138,1,0,1,3
1.2,0.5,OPTIMAL,0.5495281219482422,0.007403077141654647,862.2724388211724,464.60867720527716,41.730048471032134,2.146541574455224,39.58350689657691,34.19252413582689,321.74118900903596,53.88188886571067,4.839543349904817,3.9653968509734683,37.313170933411016,6,4,21,3,0.65162294041363,44.32695062893396,0.03663957234346223,0.043333333333333335,1.3877168120535885,4,6.904761904761905,1,0,1,2
1.2,0.6,OPTIMAL,0.7389359474182129,0.007160878868632403,759.7876637549633,467.96701949791196,43.74497858654091,2.146541574455224,41.59843701208569,49.90769833520774,198.16796733530248,61.59181595357338,5.757526829318061,6.568637622853444,26.082019594255083,6,4,21,3,0.399371817657551,55.46178473733611,0.03718550808995033,0.05200000000000001,1.3877168120535885,4,6.904761904761905,1,0,1,2
1.2,0.7,OPTIMAL,0.3244190216064453,0.0,623.6340447797847,396.9044227895543,44.54778741023726,1.90803695507131,42.63975045516595,35.3574354222705,146.82439915772244,63.64380298219731,7.143257778039973,5.669580696922308,23.54335854284038,6,4,19,1,0.2547444260567072,39.94514593055782,0.04449030761132916,0.06066666666666667,1.3877168120535885,4,7.0,1,1,0,2
1.2,0.8,OPTIMAL,0.2573120594024658,0.008540402342178616,563.8863316036161,386.82259683005265,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116991,68.59939231546574,7.9699259795333575,6.485574449175857,16.945107255825025,6,4,19,1,0.16578389830508483,40.54307907423624,0.04551748272651962,0.06933333333333334,1.3877168120535885,4,7.0,1,1,0,2
1.2,0.9,OPTIMAL,0.31558680534362793,0.0034480093793358255,563.1699006409015,379.8218051877975,44.94132323751421,1.90803695507131,43.0332862824429,42.85562852441975,95.55114369116988,67.44355562247748,7.980064841244154,7.609715731549035,16.96666380472932,6,4,19,1,0.16578389830508478,45.69009163296765,0.04616245671131315,0.078,1.3877168120535885,4,7.0,1,1,0,2
1.2,1.0,OPTIMAL,0.3837909698486328,0.0,561.5325153486447,364.9529060232954,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,64.99230161172468,8.00333409181319,9.988227015107332,17.016137281354762,6,4,25,1,0.16578389830508478,55.46287193566761,0.047825169118408735,0.08666666666666667,1.3877168120535885,4,7.72,1,0,0,3
1.2,1.1,OPTIMAL,0.3182849884033203,0.006623164086536205,548.82491670569,443.43873924345417,44.8790367621895,1.6695323356873963,43.20950442650211,33.21045269782017,27.296688002226162,80.7978511444389,8.17729578160827,6.05119259110268,4.973660482850151,6,5,21,1,0.042243245175303534,43.64995225702681,0.056637046782307736,0.09533333333333334,1.3877168120535885,5,5.380952380952381,1,0,3,1
1.2,1.2,OPTIMAL,0.35635995864868164,0.004811100108726248,522.3536075835183,443.43873924345417,45.43619897476265,1.6695323356873963,43.766666639075254,33.47866936530137,0.0,84.89244312772425,8.69836032816102,6.40919654411471,0.0,6,5,21,0,0.0,43.54415790097827,0.05709197474421176,0.10400000000000002,1.3877168120535885,5,5.380952380952381,1,0,3,1
1.2,1.3,OPTIMAL,0.39395880699157715,0.003935904988655557,522.3536075835183,443.43873924345417,45.43619897476265,1.6695323356873963,43.766666639075254,33.47866936530137,0.0,84.89244312772425,8.69836032816102,6.40919654411471,0.0,6,5,21,0,0.0,43.54415790097827,0.05709197474421176,0.11266666666666669,1.3877168120535885,5,5.380952380952381,1,0,3,1
1.2,1.4,OPTIMAL,0.3259880542755127,0.009017361791435556,495.67782105826524,408.4061881599487,45.43619897476265,1.6695323356873963,43.766666639075254,41.83543392355375,0.0,82.39347632863766,9.166478112286121,8.440045559076193,0.0,6,6,27,0,0.0,51.023723848446856,0.0629526365569071,0.12133333333333333,1.3877168120535885,6,6.111111111111111,1,1,2,2
1.3,0.4,OPTIMAL,0.7910759449005127,0.0,1365.1800799367666,476.3385775664376,36.98294679159989,3.3390646713747927,33.6438821202251,97.60489782158426,754.2536577571448,34.891995903463595,2.709015999802231,7.149598742028612,55.249389354705556,6,6,29,6,1.556108906324039,118.34828808228258,0.028079854788582315,0.03466666666666667,1.5033598797247207,6,6.931034482758621,1,2,0,3
1.3,0.5,OPTIMAL,0.5339450836181641,0.007854450380168486,940.5623771737016,393.306653546834,39.8659307302608,2.146541574455224,37.71938915580557,32.1991410051402,475.1906518914664,41.816115878319756,4.238520665695138,3.423392407199561,50.52197104878552,6,4,18,5,0.8887453388007952,41.848550020040285,0.03798861905564057,0.043333333333333335,1.5033598797247207,4,7.222222222222222,2,0,0,2
1.3,0.6,OPTIMAL,0.4153299331665039,0.0,804.7276114006715,435.9958969029108,44.31991999401724,2.146541574455224,42.17337841956202,100.50953673900258,223.90225776474074,54.17931368653258,5.507443682325755,12.48988295108457,27.823359680057063,6,4,25,3,0.40323717877866905,79.78122505095624,0.03937799839789128,0.05200000000000001,1.5033598797247207,4,7.72,1,0,0,3
1.3,0.7,OPTIMAL,0.2857038974761963,0.0,656.7094133455807,429.9797913553506,44.54778741023727,1.90803695507131,42.63975045516596,35.35743542227051,146.82439915772224,65.47489385980249,6.783485435862764,5.384030547414179,22.357590156920548,6,4,19,1,0.2547444260567069,39.94514593055782,0.04449030761132916,0.06066666666666667,1.5033598797247207,4,7.0,1,1,0,2
1.3,0.8,OPTIMAL,0.31270599365234375,0.0,596.1215480061205,419.0578132325571,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,70.2973772101012,7.538952984979631,6.134867623423619,16.028802181495514,6,4,19,1,0.16578389830508478,40.54307907423624,0.04551748272651962,0.06933333333333334,1.5033598797247207,4,7.0,1,1,0,2
1.3,0.9,OPTIMAL,0.2955329418182373,0.0,594.8217177398848,411.4736222867807,44.941323237514204,1.90803695507131,43.033286282442894,42.855628524419735,95.55114369116997,69.17595810896702,7.555427432655884,7.204785441805352,16.063829016571724,6,4,19,1,0.16578389830508491,45.69009163296765,0.04616245671131314,0.078,1.5033598797247207,4,7.0,1,1,0,2
1.3,1.0,OPTIMAL,0.45746874809265137,0.0,591.9452575172526,395.36564819190335,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,66.79091405346384,7.5921417845305355,9.475055621174626,16.14188854083099,6,4,25,1,0.16578389830508478,55.46287193566761,0.047825169118408735,0.08666666666666667,1.5033598797247207,4,7.72,1,0,0,3
1.3,1.1,OPTIMAL,0.4429800510406494,0.007004346919173375,585.778144975978,480.39196751374203,44.8790367621895,1.6695323356873963,43.20950442650211,33.210452697820166,27.296688002226162,82.00919949538957,7.661439257695409,5.669459160034399,4.659902086880617,6,5,21,1,0.042243245175303534,43.64995225702681,0.056637046782307736,0.09533333333333334,1.5033598797247207,5,5.380952380952381,1,0,3,1
1.3,1.2,OPTIMAL,0.3449397087097168,0.009241041725608322,559.3068358538062,480.39196751374203,45.43619897476265,1.6695323356873963,43.766666639075254,33.47866936530137,0.0,85.8905947002065,8.123662373159146,5.985742926634309,0.0,6,5,21,0,0.0,43.54415790097827,0.05709197474421176,0.10400000000000002,1.5033598797247207,5,5.380952380952381,1,0,3,1
1.3,1.3,OPTIMAL,0.4282529354095459,0.00966311780595277,559.3068358538062,480.39196751374203,45.43619897476265,1.6695323356873963,43.766666639075254,33.47866936530137,0.0,85.8905947002065,8.123662373159146,5.985742926634309,0.0,6,5,21,0,0.0,43.54415790097827,0.05709197474421176,0.11266666666666669,1.5033598797247207,5,5.380952380952381,1,0,3,1
1.3,1.4,OPTIMAL,0.3903841972351074,0.0,529.7116700715942,442.4400371732778,45.43619897476265,1.6695323356873963,43.766666639075254,41.83543392355375,0.0,83.52469129356334,8.57753407030312,7.897774636133541,0.0,6,6,27,0,0.0,51.023723848446856,0.0629526365569071,0.12133333333333333,1.5033598797247207,6,6.111111111111111,1,1,2,2
1.4,0.4,OPTIMAL,0.5145919322967529,0.0,1452.8912048246057,491.61321168108066,36.57072705421718,3.3390646713747927,33.23166238284239,93.00451853940304,831.7027475499046,33.836890886845765,2.517100174657058,6.401340873326481,57.24466806517069,6,5,27,6,1.7441969741290784,117.84759476715637,0.028657724363590438,0.03466666666666667,1.6190029473958532,5,7.296296296296297,1,1,0,3
1.4,0.5,OPTIMAL,0.6074109077453613,0.0,970.8167351388422,423.561011511975,39.86593073026077,2.146541574455224,37.719389155805544,32.1991410051402,475.1906518914661,43.62934796868731,4.106432170697935,3.316706422508797,48.947513438105936,6,4,18,5,0.8887453388007962,41.84855002004026,0.037988619055640556,0.043333333333333335,1.6190029473958532,4,7.222222222222222,2,0,0,2
1.4,0.6,OPTIMAL,0.4043910503387451,0.0,838.2657573162803,469.5340428185192,44.31991999401724,2.146541574455224,42.17337841956202,100.50953673900258,223.90225776474114,56.0125519527052,5.287096557052275,11.990175652741117,26.71017583750139,6,4,25,3,0.4032371787786704,79.78122505095627,0.03937799839789129,0.05200000000000001,1.6190029473958532,4,7.72,1,0,0,3
1.4,0.7,OPTIMAL,0.2976977825164795,0.0045409416293918006,689.7847819113769,463.05515992114664,44.54778741023726,1.90803695507131,42.63975045516595,35.35743542227048,146.82439915772244,67.13038212267195,6.458215457696302,5.125864813122708,21.285537606509035,6,4,19,1,0.2547444260567072,39.94514593055782,0.04449030761132916,0.06066666666666667,1.6190029473958532,4,7.0,1,1,0,2
1.4,0.8,OPTIMAL,0.285477876663208,0.008886652420454237,628.3567644086248,451.2930296350614,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487918,95.55114369116993,71.82114607452246,7.152198525277361,5.8201438921880735,15.206511508012085,6,4,19,1,0.16578389830508486,40.54307907423624,0.04551748272651962,0.06933333333333334,1.6190029473958532,4,7.0,1,1,0,2
1.4,0.9,OPTIMAL,0.27553582191467285,0.0,625.7150400941474,416.21945489952486,44.94132323751421,1.90803695507131,43.0332862824429,69.00311826593838,95.55114369116988,66.51901076836812,7.18239459782718,11.027882317732992,15.270712316071691,6,4,25,1,0.16578389830508478,60.79455757080125,0.04616245671131315,0.078,1.6190029473958532,4,7.72,1,0,0,3
1.4,1.0,OPTIMAL,0.29599523544311523,0.0,622.3579996858605,425.77839036051125,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116986,68.41374105826965,7.221136911584434,9.01203847704624,15.353083553099655,6,4,25,1,0.16578389830508472,55.46287193566761,0.047825169118408735,0.08666666666666667,1.6190029473958532,4,7.72,1,0,0,3
1.4,1.1,OPTIMAL,0.3310081958770752,0.0,622.3579996858605,425.77839036051125,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,68.41374105826965,7.221136911584434,9.01203847704624,15.353083553099662,6,4,25,1,0.16578389830508478,55.46287193566761,0.047825169118408735,0.09533333333333334,1.6190029473958532,4,7.72,1,0,0,3
1.4,1.2,OPTIMAL,0.5083010196685791,0.0,622.3579996858604,425.77839036051125,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666504,95.55114369116983,68.41374105826966,7.221136911584436,9.012038477046238,15.353083553099655,6,4,25,1,0.16578389830508466,55.46287193566761,0.047825169118408735,0.10400000000000002,1.6190029473958532,4,7.72,1,0,0,3
1.4,1.3,OPTIMAL,0.5285980701446533,0.006544697362545311,593.7942139107746,476.4738861866068,44.807686023807136,1.6695323356873963,43.138153688119736,41.72031311016745,30.792328590193062,80.24225818040782,7.545995729513807,7.026055851133045,5.185690238945308,6,6,27,1,0.04765295650695611,51.27943839332113,0.06234029514203283,0.11266666666666669,1.6190029473958532,6,6.111111111111111,1,1,2,2
1.4,1.4,OPTIMAL,0.36298489570617676,0.009925925185291477,567.0043028626358,484.8827742339471,45.43619897476265,1.6695323356873963,43.766666639075254,36.68532965392576,0.0,85.51659516266781,8.01337816051286,6.470026676819288,0.0,6,6,31,0,0.0,44.792864911647484,0.0643160589248271,0.12133333333333333,1.6190029473958532,6,6.870967741935484,1,1,1,3
1.5,0.4,OPTIMAL,0.4504430294036865,0.008328967397871607,1609.159226166996,493.35612864359416,35.098267147430526,3.100560051990879,31.997707095439647,88.23170234230565,992.4731280336655,30.65924866980158,2.1811556356069444,5.483093338903002,61.67650235568847,6,5,20,6,2.023138066605531,118.49770251512757,0.03052998796790198,0.03466666666666667,1.7346460150669856,5,6.7,2,1,0,2
1.5,0.5,OPTIMAL,0.5026991367340088,0.008240090578035451,1001.071093103984,453.8153694771162,39.865930730260686,2.146541574455224,37.71938915580546,32.199141005140184,475.19065189146687,45.3329811042678,3.982327629364452,3.2164689627887966,47.46822230357894,6,4,18,5,0.8887453388008002,41.84855002004019,0.03798861905564051,0.043333333333333335,1.7346460150669856,4,7.222222222222222,2,0,0,2
1.5,0.6,OPTIMAL,0.4360470771789551,0.0,895.6921133151382,474.04360081107365,43.16550640297497,1.90803695507131,41.25746944790366,30.094311926014445,348.388694175075,52.924838096044205,4.819234842116749,3.359894709201948,38.896032352637086,6,5,19,2,0.5571695461111967,46.385340365388984,0.044945378839593604,0.05200000000000001,1.7346460150669856,5,5.315789473684211,1,1,2,1
1.5,0.7,OPTIMAL,0.3648848533630371,0.0,769.4791629767547,487.379538934124,44.1403189673948,1.90803695507131,42.23228201232349,38.04638864328295,199.91291643195265,63.338887182946024,5.736389117625559,4.944433907228792,25.98028979219959,6,4,19,1,0.34685448365481486,42.98929007869043,0.045246395865428946,0.06066666666666667,1.7346460150669856,4,7.0,1,1,0,2
1.5,0.8,OPTIMAL,0.26135683059692383,0.0,660.5919808111294,483.5282460375659,44.941323237514204,1.90803695507131,43.033286282442894,36.57126784487913,95.55114369116993,73.19620281249101,6.803189342736425,5.536135603701079,14.464472241071464,6,4,19,1,0.16578389830508486,40.54307907423624,0.04551748272651962,0.06933333333333334,1.7346460150669856,4,7.0,1,1,0,2
1.5,0.9,OPTIMAL,0.29216575622558594,0.0,655.4450011583995,445.94941596377674,44.941323237514204,1.90803695507131,43.033286282442894,69.00311826593838,95.55114369116994,68.03765612303533,6.856612401969234,10.527674807800175,14.578056667195236,6,4,25,1,0.1657838983050849,60.79455757080125,0.04616245671131314,0.078,1.7346460150669856,4,7.72,1,0,0,3
1.5,1.0,OPTIMAL,0.29782891273498535,0.0,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.55114369116983,69.8853522805139,6.884702446963168,8.592165487890291,14.63777978463263,6,4,25,1,0.16578389830508466,55.46287193566761,0.047825169118408735,0.08666666666666667,1.7346460150669856,4,7.72,1,0,0,3
1.5,1.1,OPTIMAL,0.32144689559936523,0.0062901847610604515,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.087142396665065,95.5511436911699,69.8853522805139,6.884702446963168,8.592165487890291,14.63777978463264,6,4,25,1,0.1657838983050848,55.46287193566761,0.047825169118408735,0.09533333333333334,1.7346460150669856,4,7.72,1,0,0,3
1.5,1.2,OPTIMAL,0.3693821430206299,0.0,652.7707418544685,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666506,95.55114369116988,69.8853522805139,6.884702446963168,8.59216548789029,14.637779784632638,6,4,25,1,0.16578389830508478,55.46287193566761,0.047825169118408735,0.10400000000000002,1.7346460150669856,4,7.72,1,0,0,3
1.5,1.3,OPTIMAL,0.4544088840484619,0.009802216879500805,652.7707418544682,456.19113252911933,44.94132323751421,1.90803695507131,43.0332862824429,56.08714239666508,95.5511436911695,69.88535228051394,6.88470244696317,8.592165487890298,14.637779784632585,6,4,25,1,0.1657838983050841,55.46287193566762,0.047825169118408735,0.11266666666666669,1.7346460150669856,4,7.72,1,0,0,3
1.5,1.4,OPTIMAL,0.37715601921081543,0.004653818368113679,618.8442229907913,488.9076376752828,45.09373936618536,1.4310277163034826,43.66271164988188,32.51337646595209,52.329469483370815,79.00334518959514,7.286767443388799,5.253887045890045,8.456000321125968,6,5,23,1,0.1386208072734374,38.714159963776595,0.07715429789579063,0.12133333333333333,1.7346460150669856,5,6.478260869565218,1,1,1,2
