p_c_scale,delta_scale,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,budget_threshold,budget_utilization,budget_slack,scaled_p_c_mean,scaled_delta
0.6,0.3,OPTIMAL,0.2340679168701172,0.0,960.1294834616311,142.4988561018928,40.08950997423109,1.6695323356873963,38.4199776385437,26.52914532617578,751.0119720593314,14.841629025715402,4.175427446482863,2.7630799577707106,78.21986357003101,6.0,4.0,14.0,2.0,1.1831884790703646,39.777996424498006,0.05041161002577441,900.0,1.0668105371795902,-60.12948346163114,0.6938584060267943,900.0
0.6,0.35,OPTIMAL,0.4459869861602783,0.0,589.7805841143504,164.21062006594278,43.36762584453007,1.90803695507131,41.45958888945876,54.325551571999135,327.87678663187853,27.84266293074588,7.3531796421636155,9.211146150831265,55.593011276259254,6.0,4.0,25.0,2.0,0.6776501635444547,62.281928083523944,0.04807451777844221,1050.0,0.5616957943946195,460.2194158856496,0.6938584060267943,1050.0
0.6,0.4,OPTIMAL,0.27329015731811523,0.0,373.25899804700265,189.91090259389875,44.941323237514204,1.90803695507131,43.033286282442894,42.855628524419735,95.55114369117,50.87912242908186,12.040251801740883,11.481472315108968,25.599153454068297,6.0,4.0,19.0,1.0,0.16578389830508497,45.69009163296765,0.04616245671131314,1200.0,0.31104916503916885,826.7410019529973,0.6938584060267943,1200.0
0.6,0.45,OPTIMAL,0.46097421646118164,0.0,370.4750331885895,193.41129841502632,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487918,95.55114369116984,52.20629761481679,12.130729256089149,9.871452748143126,25.791520380950946,6.0,4.0,19.0,1.0,0.1657838983050847,40.54307907423624,0.04551748272651962,1350.0,0.2744259505100663,979.5249668114104,0.6938584060267943,1350.0
0.6,0.5,OPTIMAL,0.39093685150146484,0.0,334.5129301954061,241.8905448399764,45.50359284697633,1.90803695507131,43.59555589190502,24.825002605157223,22.293789903295977,72.31126901392892,13.602939898435423,7.4212385723492575,6.66455251528634,6.0,5.0,19.0,1.0,0.03868034704125156,34.0146270862211,0.04386935405367639,1500.0,0.22300862013027073,1165.4870698045938,0.6938584060267943,1500.0
0.65,0.3,OPTIMAL,0.11232495307922363,0.0,1297.6040043984078,144.71341849131812,31.71948905209088,1.6695323356873963,30.049956716403482,16.96210814395538,1104.2089887110433,11.152356034721842,2.444466026967649,1.3071867909208028,85.0959911473897,6.0,3.0,10.0,5.0,2.1352627760992675,34.92271514300194,0.04822144967000564,900.0,1.4417822271093421,-397.6040043984078,0.7516799398623604,900.0
0.65,0.35,OPTIMAL,0.34949612617492676,0.0,655.2086085695323,163.6128310617204,42.233038604623715,1.6695323356873963,40.56350626893632,32.027267581809575,417.3354713213786,24.97110522081265,6.445739273302274,4.888102378833559,63.6950531270515,6.0,3.0,17.0,1.0,0.7240886782084832,40.63042638654749,0.053787189704857206,1050.0,0.6240081986376498,394.7913914304677,0.7516799398623604,1050.0
0.65,0.4,OPTIMAL,0.42473602294921875,0.0,504.5525445362772,193.24474691763658,40.531518494180276,1.90803695507131,38.623481539108965,67.06981145672994,203.70646766773035,38.30022244665191,8.033161051924113,13.292928988867212,40.373687512556764,6.0,4.0,25.0,3.0,0.42895998766263477,60.11209574392999,0.045349947271674775,1200.0,0.420460453780231,695.4474554637228,0.7516799398623604,1200.0
0.65,0.45,OPTIMAL,0.39809322357177734,0.008461129882108221,386.59264138984173,209.52890661627856,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,54.19888642034153,11.624981550591693,9.459897558681297,24.716234470385505,6.0,4.0,19.0,1.0,0.16578389830508478,40.54307907423624,0.04551748272651962,1350.0,0.2863649195480309,963.4073586101583,0.7516799398623604,1350.0
0.65,0.5,OPTIMAL,0.30507636070251465,0.0,386.59264138984173,209.52890661627856,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,54.19888642034153,11.624981550591693,9.459897558681297,24.716234470385505,6.0,4.0,19.0,1.0,0.16578389830508478,40.54307907423624,0.04551748272651962,1500.0,0.25772842759322784,1113.4073586101583,0.7516799398623604,1500.0
0.7,0.35,OPTIMAL,0.28722667694091797,0.0,960.5763808969044,168.76867683008447,37.387939019493146,1.6695323356873963,35.71840668380575,26.563560586224988,727.8562044611018,17.569521819025226,3.8922400928267127,2.7653772375104824,75.77286085063758,6.0,4.0,15.0,4.0,1.2288454858420566,38.2664922980983,0.05110736177771796,1050.0,0.9148346484732424,89.42361910309558,0.8095014736979266,1050.0
0.7,0.4,OPTIMAL,0.40352416038513184,0.0,617.1490207920076,191.5790567435999,43.36762584453007,1.90803695507131,41.45958888945876,54.32555157199915,327.8767866318786,31.042592678465276,7.027091412844659,8.802663496456882,53.127652412233196,6.0,4.0,25.0,2.0,0.6776501635444547,62.281928083523944,0.04807451777844221,1200.0,0.5142908506600063,582.8509792079924,0.8095014736979266,1200.0
0.7,0.45,OPTIMAL,0.27733302116394043,0.0,407.26823895071317,216.97299030490447,44.941323237514204,1.90803695507131,43.033286282442894,49.80278171712445,95.55114369116994,53.27520527107986,11.034821510585047,12.228496345660652,23.461476872674414,6.0,4.0,25.0,1.0,0.1657838983050849,50.3158593769362,0.04718019513361522,1350.0,0.3016801770005283,942.7317610492869,0.8095014736979266,1350.0
0.7,0.5,OPTIMAL,0.4424781799316406,0.0,402.710249591094,225.6465148175307,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487918,95.55114369116983,56.03197709684539,11.159716764881688,9.081285584862343,23.727020553410558,6.0,4.0,19.0,1.0,0.16578389830508466,40.543079074236246,0.04551748272651962,1500.0,0.268473499727396,1097.289750408906,0.8095014736979266,1500.0
0.75,0.35,OPTIMAL,0.1267542839050293,0.009418620028650132,1246.7550808695676,167.5239581831875,35.744226553818734,1.6695323356873963,34.07469421813134,17.494085024800647,1025.9928111077609,13.436797712213489,2.8669806205151698,1.4031693388086408,82.29305232846271,6.0,3.0,10.0,4.0,1.913385411071487,34.701031994078186,0.048609409602790685,1050.0,1.18738579130435,-196.75508086956756,0.8673230075334928,1050.0
0.75,0.4,OPTIMAL,0.25008225440979004,0.0,680.3798133482584,188.78403584044662,42.233038604623715,1.6695323356873963,40.56350626893632,32.027267581809575,417.3354713213784,27.746860229642916,6.207273904378225,4.707263054175321,61.338602811803526,6.0,3.0,17.0,1.0,0.724088678208483,40.63042638654749,0.053787189704857206,1200.0,0.5669831777902153,519.6201866517416,0.8673230075334928,1200.0
0.75,0.45,OPTIMAL,0.42448997497558594,0.005394080422391743,567.4420643649219,216.3067389203632,43.74167230270345,1.90803695507131,41.83363534763214,55.541597086854544,251.85205605500065,38.11961652198847,7.708570627674368,9.788064821915592,44.383748028421564,6.0,5.0,25.0,1.0,0.43697033898305115,60.925277542588674,0.046330074851980575,1350.0,0.4203274550851273,782.5579356350781,0.8673230075334928,1350.0
0.75,0.5,OPTIMAL,0.2757699489593506,0.0,418.82785779234644,241.76412301878295,44.941323237514204,1.90803695507131,43.033286282442894,36.57126784487917,95.55114369116994,57.723983379025576,10.730261228181238,8.731813599421818,22.813941793371324,6.0,4.0,19.0,1.0,0.1657838983050849,40.54307907423624,0.04551748272651962,1500.0,0.2792185718615643,1081.1721422076535,0.8673230075334928,1500.0
0.8,0.4,OPTIMAL,0.2122049331665039,0.0,936.1823990880828,192.8784878058109,40.67527703224417,1.6695323356873963,39.00574469655677,27.93546705584799,674.6931671941799,20.60266119013668,4.344802580337461,2.9839769560995153,72.06855927342636,6.0,4.0,15.0,2.0,1.0507732248330766,40.343758725342404,0.05183857425105384,1200.0,0.780151999240069,263.8176009119172,0.925144541369059,1200.0
0.8,0.45,OPTIMAL,0.4333059787750244,0.0,655.0933025029805,213.01951161661574,42.642589758126036,1.6695323356873963,40.97305742243864,35.45560066143483,363.97560046680394,32.517430845760565,6.509391806510193,5.412297840012418,55.560879507716834,6.0,4.0,19.0,1.0,0.6315078145830407,42.305072576606506,0.05279259970192981,1350.0,0.4852542981503559,694.9066974970195,0.925144541369059,1350.0
0.8,0.5,OPTIMAL,0.2628769874572754,0.00742736479054992,445.7181074572664,242.5068829421844,44.94132323751421,1.90803695507131,43.0332862824429,62.718757586397814,95.55114369116988,54.408129013568285,10.082902732827161,14.071395471051403,21.437572782553136,6.0,4.0,25.0,1.0,0.16578389830508478,55.64754501206984,0.04551748272651962,1500.0,0.29714540497151093,1054.2818925427337,0.925144541369059,1500.0
