p_c_scale,delta_scale,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,budget_threshold,budget_utilization,budget_slack,scaled_p_c_mean,scaled_delta
0.1,0.1,OPTIMAL,0.24317097663879395,0.007024293210008473,130.10680528558206,42.25463944159257,44.08430984984471,1.90803695507131,42.1762728947734,22.128563733484135,21.639292260660614,32.47688646942365,33.883169871922114,17.007998686088975,16.631944972565243,6.0,5.0,23.0,1.0,0.0834585090717972,36.53318015670821,0.043179149732358146,300.0,0.43368935095194017,169.89319471441794,0.11564306767113237,300.0
0.1,0.2,OPTIMAL,0.20055484771728516,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,600.0,0.18773010717135577,487.36193569718654,0.11564306767113237,600.0
0.1,0.3,OPTIMAL,0.1984100341796875,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,900.0,0.12515340478090384,787.3619356971865,0.11564306767113237,900.0
0.1,0.4,OPTIMAL,0.23084211349487305,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1200.0,0.09386505358567789,1087.3619356971865,0.11564306767113237,1200.0
0.1,0.5,OPTIMAL,0.2042238712310791,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1500.0,0.0750920428685423,1387.3619356971865,0.11564306767113237,1500.0
0.2,0.1,OPTIMAL,0.10733294486999512,0.009702151362075844,1171.789655701197,44.67305551551667,31.96166690690013,1.6695323356873963,30.292134571212735,15.646626079277569,1079.5083071995025,3.812378381919099,2.7275942189278264,1.33527600309073,92.12475139606234,6.0,3.0,10.0,5.0,2.0525389264237197,33.443393292671225,0.047046027091484414,300.0,3.90596551900399,-871.789655701197,0.23128613534226475,300.0
0.2,0.2,OPTIMAL,0.25933384895324707,0.0,170.40342665560073,81.14867023001794,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,47.621501411486314,26.703449420030047,12.592102222614082,13.082946945869553,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,600.0,0.28400571109266787,429.5965733443993,0.23128613534226475,600.0
0.2,0.3,OPTIMAL,0.2501091957092285,0.006837722263021655,161.6164288171557,97.9567290286847,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,60.610625878578084,28.26117612450187,11.128197996920097,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,900.0,0.17957380979683968,738.3835711828443,0.23128613534226475,900.0
0.2,0.4,OPTIMAL,0.2717611789703369,0.006837722263021655,161.6164288171557,97.9567290286847,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,60.610625878578084,28.26117612450187,11.128197996920097,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1200.0,0.13468035734762976,1038.3835711828442,0.23128613534226475,1200.0
0.2,0.5,OPTIMAL,0.25374794006347656,0.0,161.6164288171557,97.9567290286847,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,60.610625878578084,28.26117612450187,11.128197996920097,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1500.0,0.10774428587810381,1338.3835711828442,0.23128613534226475,1500.0
0.3,0.1,INFEASIBLE,0.08355402946472168,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.2,OPTIMAL,0.4174368381500244,0.0,287.81783583117306,91.23822650582385,44.941323237514204,1.90803695507131,43.033286282442894,56.08714239666506,95.55114369117001,31.699990461794027,15.614502523004061,19.48702804838141,33.198478966820524,6.0,4.0,25.0,1.0,0.165783898305085,55.46287193566761,0.047825169118408735,600.0,0.4796963930519551,312.18216416882694,0.34692920301339714,600.0
0.3,0.3,OPTIMAL,0.28682899475097656,0.0,210.97776177060967,121.72300534502686,45.50359284697633,1.90803695507131,43.59555589190502,21.45737367531046,22.293789903296013,57.69470882783037,21.567956956738946,10.170443318400768,10.566890897029914,6.0,5.0,23.0,1.0,0.038680347041251624,32.304482709540714,0.04386935405367639,900.0,0.23441973530067742,689.0222382293903,0.34692920301339714,900.0
0.3,0.4,OPTIMAL,0.3092639446258545,0.0,210.59479333149807,146.93509354302705,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,69.77147498216442,21.688429648044448,8.540095369791153,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1200.0,0.17549566110958173,989.4052066685019,0.34692920301339714,1200.0
0.3,0.5,OPTIMAL,0.2940249443054199,0.0,210.59479333149807,146.93509354302705,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,69.77147498216442,21.688429648044448,8.540095369791153,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1500.0,0.14039652888766538,1289.405206668502,0.34692920301339714,1500.0
0.4,0.1,INFEASIBLE,0.08621573448181152,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0.2,OPTIMAL,0.15970921516418457,0.0,938.5188371910318,93.55923089961836,38.64461460228971,1.90803695507131,36.7365776472184,24.687657396575588,781.6273342925481,9.96881758704378,4.117617363755028,2.6304914103232337,83.28307363887795,6.0,3.0,13.0,3.0,1.2829980078036454,37.32174596770506,0.04825307389029739,600.0,1.564198061985053,-338.5188371910318,0.4625722706845295,600.0
0.4,0.3,OPTIMAL,0.43685197830200195,0.0,306.0046003835808,128.94086561001757,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,42.13690429764405,14.686486144711441,11.951215046779234,31.225394510865286,6.0,4.0,19.0,1.0,0.16578389830508478,40.54307907423624,0.04551748272651962,900.0,0.340005111537312,593.9953996164193,0.4625722706845295,900.0
0.4,0.4,OPTIMAL,0.27977991104125977,0.0,251.5520968856186,162.29734046003588,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,64.51838107071431,18.089132792109833,8.529991974214065,8.862494162961806,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,1200.0,0.20962674740468215,948.4479031143815,0.4625722706845295,1200.0
0.4,0.5,OPTIMAL,0.26386404037475586,0.0,251.5520968856186,162.29734046003588,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,64.51838107071431,18.089132792109833,8.529991974214065,8.862494162961806,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,1500.0,0.16770139792374572,1248.4479031143815,0.4625722706845295,1500.0
0.5,0.1,INFEASIBLE,0.08650708198547363,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.2,INFEASIBLE,0.08060383796691895,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.3,OPTIMAL,0.2963590621948242,0.0,497.07577074303356,142.7459943547723,43.52403387136597,1.90803695507131,41.61599691629466,58.3789953832763,252.42674713361902,28.717149930964098,8.756015970423551,11.74448621706321,50.78234788154915,6.0,5.0,25.0,2.0,0.4448410152763636,62.32687472966989,0.046654963145913324,900.0,0.5523064119367039,402.92422925696644,0.5782153383556619,900.0
0.5,0.4,OPTIMAL,0.4313530921936035,0.0,310.7360489566051,191.96617385965698,45.50359284697633,1.90803695507131,43.59555589190502,50.97249234667586,22.293789903295977,61.77788978917778,14.643808788767537,16.403791101107252,7.1745103209474586,6.0,5.0,25.0,1.0,0.03868034704125156,48.797044992342556,0.04386935405367639,1200.0,0.2589467074638376,889.2639510433949,0.5782153383556619,1200.0
0.5,0.5,OPTIMAL,0.2578439712524414,0.0,292.1264320006275,202.8716755750448,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,69.44653182722233,15.576677719761623,7.3452352559676495,7.631555197048409,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,1500.0,0.194750954667085,1207.8735679993724,0.5782153383556619,1500.0
0.6,0.1,INFEASIBLE,0.08732008934020996,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.2,INFEASIBLE,0.08377790451049805,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.3,OPTIMAL,0.263124942779541,0.0,960.1294834616311,142.4988561018928,40.08950997423109,1.6695323356873963,38.4199776385437,26.52914532617578,751.0119720593314,14.841629025715402,4.175427446482863,2.7630799577707106,78.21986357003101,6.0,4.0,14.0,2.0,1.1831884790703646,39.777996424498006,0.05041161002577441,900.0,1.0668105371795902,-60.12948346163114,0.6938584060267943,900.0
0.6,0.4,OPTIMAL,0.2907860279083252,0.0,373.25899804700265,189.91090259389875,44.941323237514204,1.90803695507131,43.033286282442894,42.855628524419735,95.55114369117,50.87912242908186,12.040251801740883,11.481472315108968,25.599153454068297,6.0,4.0,19.0,1.0,0.16578389830508497,45.69009163296765,0.04616245671131314,1200.0,0.31104916503916885,826.7410019529973,0.6938584060267943,1200.0
0.6,0.5,OPTIMAL,0.3895251750946045,0.0,334.5129301954061,241.8905448399764,45.50359284697633,1.90803695507131,43.59555589190502,24.825002605157223,22.293789903295977,72.31126901392892,13.602939898435423,7.4212385723492575,6.66455251528634,6.0,5.0,19.0,1.0,0.03868034704125156,34.0146270862211,0.04386935405367639,1500.0,0.22300862013027073,1165.4870698045938,0.6938584060267943,1500.0
0.7,0.1,INFEASIBLE,0.08164572715759277,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.2,INFEASIBLE,0.08279991149902344,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.3,INFEASIBLE,0.08233809471130371,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.4,OPTIMAL,0.420086145401001,0.0,617.1490207920076,191.5790567435999,43.36762584453007,1.90803695507131,41.45958888945876,54.32555157199915,327.8767866318786,31.042592678465276,7.027091412844659,8.802663496456882,53.127652412233196,6.0,4.0,25.0,2.0,0.6776501635444547,62.281928083523944,0.04807451777844221,1200.0,0.5142908506600063,582.8509792079924,0.8095014736979266,1200.0
0.7,0.5,OPTIMAL,0.44237184524536133,0.0,402.710249591094,225.6465148175307,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487918,95.55114369116983,56.03197709684539,11.159716764881688,9.081285584862343,23.727020553410558,6.0,4.0,19.0,1.0,0.16578389830508466,40.543079074236246,0.04551748272651962,1500.0,0.268473499727396,1097.289750408906,0.8095014736979266,1500.0
0.8,0.1,INFEASIBLE,0.08106684684753418,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.2,INFEASIBLE,0.08495903015136719,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.3,INFEASIBLE,0.08190417289733887,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.4,OPTIMAL,0.23222684860229492,0.0,936.1823990880828,192.8784878058109,40.67527703224417,1.6695323356873963,39.00574469655677,27.93546705584799,674.6931671941799,20.60266119013668,4.344802580337461,2.9839769560995153,72.06855927342636,6.0,4.0,15.0,2.0,1.0507732248330766,40.343758725342404,0.05183857425105384,1200.0,0.780151999240069,263.8176009119172,0.925144541369059,1200.0
0.8,0.5,OPTIMAL,0.26038312911987305,0.00742736479054992,445.7181074572664,242.5068829421844,44.94132323751421,1.90803695507131,43.0332862824429,62.718757586397814,95.55114369116988,54.408129013568285,10.082902732827161,14.071395471051403,21.437572782553136,6.0,4.0,25.0,1.0,0.16578389830508478,55.64754501206984,0.04551748272651962,1500.0,0.29714540497151093,1054.2818925427337,0.925144541369059,1500.0
0.9,0.1,INFEASIBLE,0.07929706573486328,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.2,INFEASIBLE,0.0888669490814209,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.3,INFEASIBLE,0.08350324630737305,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.4,OPTIMAL,0.10456395149230957,0.006980074841369025,1514.0563210284033,194.47569603974662,32.430309903368254,1.4310277163034826,30.99928218706477,14.362166071288769,1272.072635155848,12.844680434850106,2.1419487143873472,0.9485886272403297,84.01752414941929,4.0,2.0,9.0,5.0,2.617330306876676,36.51211733619564,0.04754635493874723,1200.0,1.2617136008570027,-314.0563210284033,1.040787609040191,1200.0
0.9,0.5,OPTIMAL,0.3177340030670166,0.0,681.7207414550575,239.6469505686927,42.642589758126036,1.6695323356873963,40.97305742243864,35.45560066143483,363.9756004668039,35.15324325576376,6.255140435819826,5.200898037187305,53.3907182712291,6.0,4.0,19.0,1.0,0.6315078145830406,42.305072576606506,0.05279259970192981,1500.0,0.4544804943033716,818.2792585449425,1.040787609040191,1500.0
1.0,0.1,INFEASIBLE,0.08198022842407227,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.2,INFEASIBLE,0.08724403381347656,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.3,INFEASIBLE,0.08376002311706543,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.4,INFEASIBLE,0.10283875465393066,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.5,OPTIMAL,0.34545326232910156,0.0,984.4020210395356,241.0981097572636,40.67527703224417,1.6695323356873963,39.00574469655677,27.93546705584799,674.6931671941798,24.49183408854263,4.131978212447267,2.8378108190338676,68.53837687997623,6.0,4.0,15.0,2.0,1.0507732248330766,40.343758725342404,0.05183857425105384,1500.0,0.656268014026357,515.5979789604644,1.1564306767113237,1500.0
