psi_delay,psi_error,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,scaled_Delta_i_mean,scaled_epsilon_mean
0.01,1.4,OPTIMAL,0.5233981609344482,0.007529736671717801,508.79540096473335,441.1597590808969,45.424232111755856,1.6695323356873963,43.75469977606846,16.18746039375022,6.023949378330319,86.70671123292551,8.927799273662144,3.1815264766656646,1.1839630167466595,6,5,25,1,0.015957446808510634,27.416887415349873,0.06036506087306726,22.5,0.12133333333333333
0.02,0.4,OPTIMAL,0.5784480571746826,0.0,1282.7852536403047,493.2907472765479,38.962252201642066,3.3390646713747927,35.62318753026727,40.389835336143044,710.1424188259715,38.4546630760434,3.037316814414141,3.148604586895916,55.35941552264653,6,4,22,5,1.5406476067275068,74.37733622636479,0.02946761244691359,45.0,0.03466666666666667
0.02,0.5,OPTIMAL,0.5680422782897949,0.0,856.8656948572178,459.2019332413409,41.730048471032134,2.146541574455224,39.58350689657691,34.19252413582689,321.74118900901783,53.59088781327151,4.870080424679125,3.990418141494683,37.54861362055468,6,4,24,3,0.6516229404135726,44.32695062893395,0.036639572343462226,45.0,0.043333333333333335
0.02,0.6,OPTIMAL,0.5578858852386475,0.0,754.5205653915411,465.77429995333137,44.19241971347327,2.146541574455224,42.04587813901805,20.183582505946674,223.8938021865737,61.731160331147294,5.857019906480698,2.675020858506735,29.673651382900236,6,3,18,1,0.3884619890349661,30.54557843622686,0.038036176168316886,45.0,0.05200000000000001
0.02,0.7,OPTIMAL,0.46393299102783203,0.0,649.0565251780092,409.35408794022896,44.31650504230027,1.90803695507131,42.40846808722896,18.42806331481479,176.95786888066507,63.06909676749034,6.827834452499511,2.839207773122801,27.263861006887325,6,4,16,1,0.30702683615819226,27.158793105632324,0.04462272537453138,45.0,0.06066666666666667
0.02,0.8,OPTIMAL,0.349851131439209,0.0,615.6555268029441,446.5557396060179,43.58322102046496,1.90803695507131,41.67518406539365,21.966640201682818,103.5499259747783,72.53337624124816,7.079156951093993,3.5680082847227954,16.819458522935022,6,5,24,2,0.22146254415572203,37.392557167985096,0.04353681771745614,45.0,0.06933333333333334
0.02,0.9,OPTIMAL,0.4560048580169678,0.009339785763088816,556.446946812375,446.5557396060179,43.91430367752746,1.90803695507131,42.00626672245615,22.06636846011693,43.910535068712704,80.25126962491706,7.891912055424514,3.9655835271493287,7.891234792509093,6,5,24,2,0.12206970793453431,36.71881310665839,0.04326557221584907,45.0,0.078
0.02,1.0,OPTIMAL,0.288938045501709,0.0,519.0074527657647,429.7526963401818,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,82.80279869779349,8.767425709301468,4.13430935547557,4.295466237429442,6,5,24,1,0.03868034704125156,32.304482709540714,0.04386935405367639,45.0,0.08666666666666667
0.02,1.1,OPTIMAL,0.35807323455810547,0.001360898980735865,496.92551895719583,429.7526963401818,45.674703594146564,1.90803695507131,43.766666639075254,21.49811902286742,0.0,86.48231574865042,9.191458649577,4.326225601772571,0.0,6,5,24,0,0.0,32.13267234178012,0.04380948238349267,45.0,0.09533333333333334
0.02,1.2,OPTIMAL,0.3537919521331787,0.006535629478378189,482.45450316437814,409.9441119665487,45.424232111755856,1.6695323356873963,43.75469977606846,21.062209707743147,6.023949378330409,84.97052245916663,9.415236424123346,4.365636463044266,1.248604653665752,6,5,23,1,0.01595744680851087,29.44546866416691,0.05610985260008687,45.0,0.10400000000000002
0.02,1.3,OPTIMAL,0.4135708808898926,0.0,482.454503164378,409.9441119665487,45.424232111755856,1.6695323356873963,43.75469977606846,21.06220970774312,6.023949378330319,84.97052245916665,9.41523642412335,4.365636463044262,1.2486046536657338,6,5,23,1,0.015957446808510634,29.44546866416691,0.056109852600086885,45.0,0.11266666666666669
0.02,1.4,OPTIMAL,0.5009772777557373,0.00958704361714666,460.77671058454587,393.14106870071254,45.424232111755856,1.6695323356873963,43.75469977606846,16.18746039375022,6.023949378327208,85.32138445147758,9.858187505642423,3.513081286859019,1.3073467560209728,6,5,23,1,0.01595744680850239,27.416887415349873,0.06036506087306726,45.0,0.12133333333333333
0.03,0.4,OPTIMAL,0.7525491714477539,0.0,1282.7852536402906,493.2907472765479,38.96225220164197,3.3390646713747927,35.623187530267174,40.38983533614292,710.1424188259579,38.45466307604382,3.037316814414167,3.148604586895941,55.359415522646074,6,4,22,5,1.5406476067274728,74.37733622636385,0.029467612446913524,67.5,0.03466666666666667
0.03,0.5,OPTIMAL,0.8701679706573486,0.0,845.7872886985906,411.18324286115654,41.43169184010631,2.146541574455224,39.28515026565109,32.55867944243519,360.6136745548923,48.615443664782724,4.898594764158384,3.8495115589326363,42.636450012126225,6,4,22,3,0.7190677866148344,43.50913089225699,0.03672345594413281,67.5,0.043333333333333335
0.03,0.6,OPTIMAL,0.5160059928894043,0.0,730.5112202014491,441.7649547632392,44.19241971347327,2.146541574455224,42.04587813901805,20.183582505946674,223.8938021865737,60.47339760796776,6.049519636575407,2.7629394248565764,30.648920371795484,6,3,17,1,0.3884619890349661,30.545578436226865,0.038036176168316886,67.5,0.05200000000000001
0.03,0.7,OPTIMAL,0.458540678024292,0.0,625.047179987917,385.3447427501368,44.31650504230027,1.90803695507131,42.40846808722896,18.42806331481479,176.95786888066507,61.65050496789474,7.090105589014412,2.948267571604919,28.311121871485906,6,4,15,1,0.30702683615819226,27.158793105632324,0.04462272537453138,67.5,0.06066666666666667
0.03,0.8,OPTIMAL,0.35137271881103516,0.0069666995048897375,571.4439343688839,394.38019959532045,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,69.01467945947894,7.864520127796696,6.399799813304403,16.721000599419924,6,4,22,1,0.16578389830508478,40.54307907423624,0.04551748272651962,67.5,0.06933333333333334
0.03,0.9,OPTIMAL,0.4976530075073242,0.0,554.3435139938688,429.3742054594874,42.74867973500908,1.90803695507131,40.84064277993777,22.45032488502016,59.770303914352134,77.45634153198309,7.711586526379362,4.049894031098642,10.782177910538918,6,5,23,2,0.18323772794814275,34.0908510401884,0.04354771405023724,67.5,0.078
0.03,1.0,OPTIMAL,0.47197413444519043,0.0,502.81629250752036,412.57116219365133,45.50359284697634,1.90803695507131,43.59555589190503,22.447747563596714,22.29378990329592,82.05206719459687,9.04974511069483,4.464403381133672,4.433784313574621,6,5,23,1,0.038680347041251464,30.95265429749812,0.04436319138979314,67.5,0.08666666666666667
0.03,1.1,OPTIMAL,0.3933570384979248,0.0,480.73435869895167,412.57116219365133,45.674703594146564,1.90803695507131,43.766666639075254,22.488492911153667,0.0,85.82102667057632,9.50102749421937,4.677945835204291,0.0,6,5,23,0,0.0,30.78955879509054,0.044300136086352276,67.5,0.09533333333333334
0.03,1.2,OPTIMAL,0.42057204246520996,0.0023032137304347506,466.2633429060593,392.7625778200182,45.424232111755856,1.6695323356873963,43.75469977606846,22.052583596029393,6.02394937825577,84.23621195954713,9.742183854437755,4.729641292103989,1.2919628939111023,6,5,22,1,0.015957446808313153,28.098773481352822,0.056601814712820775,67.5,0.10400000000000002
0.03,1.3,OPTIMAL,0.5866947174072266,0.009343521960560406,466.26334290610407,392.7625778200182,45.42423211175591,1.6695323356873963,43.75469977606852,22.052583596029223,6.0239493783006886,84.23621195953905,9.742183854436833,4.729641292103497,1.291962893920612,6,5,22,1,0.01595744680843214,28.098773481352545,0.056601814712820574,67.5,0.11266666666666669
0.03,1.4,OPTIMAL,0.4225940704345703,0.0,444.58555032630477,375.9595345541821,45.424232111755856,1.6695323356873963,43.75469977606846,17.177834282036464,6.023949378330319,84.5640471846747,10.217208381697656,3.8637860068616146,1.3549584267660129,6,5,22,1,0.015957446808510634,26.070192232535778,0.06085702298580115,67.5,0.12133333333333333
0.04,0.4,OPTIMAL,0.6265699863433838,0.009829596690128596,1120.1002846315707,490.41758035568915,40.126771820154836,3.3390646713747927,36.787707148780044,49.379831420841256,540.1761010348855,43.783363604536525,3.5824267139931623,4.4085187816092315,48.225690899861085,6,4,26,5,1.173040249251072,77.85464669597057,0.028533880695560905,90.0,0.03466666666666667
0.04,0.5,OPTIMAL,0.654555082321167,0.0,808.8470044770518,411.18324286115654,41.730048471032134,2.146541574455224,39.58350689657691,34.19252413582689,321.74118900903613,50.83572549384677,5.159201708116863,4.227316655259615,39.777756142776745,6,4,22,3,0.6516229404136304,44.32695062893396,0.03663957234346223,90.0,0.043333333333333335
0.04,0.6,OPTIMAL,0.6419110298156738,0.0,730.511220201449,441.7649547632392,44.19241971347327,2.146541574455224,42.04587813901805,20.18358250594667,223.89380218657374,60.47339760796777,6.049519636575408,2.7629394248565764,30.648920371795498,6,3,17,1,0.38846198903496615,30.545578436226865,0.038036176168316886,90.0,0.05200000000000001
0.04,0.7,OPTIMAL,0.49691224098205566,0.0,625.047179987917,385.3447427501368,44.31650504230027,1.90803695507131,42.40846808722896,18.42806331481479,176.95786888066507,61.65050496789474,7.090105589014412,2.948267571604919,28.311121871485906,6,4,15,1,0.30702683615819226,27.158793105632324,0.04462272537453138,90.0,0.06066666666666667
0.04,0.8,OPTIMAL,0.33110499382019043,0.008569984590861838,571.4439343688839,394.38019959532045,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,69.01467945947894,7.864520127796696,6.399799813304403,16.721000599419924,6,4,22,1,0.16578389830508478,40.54307907423624,0.04551748272651962,90.0,0.06933333333333334
0.04,0.9,OPTIMAL,0.38980674743652344,0.0,531.992510023337,422.5463944159257,43.951130726216775,1.90803695507131,42.043093771145465,22.085527782978637,43.40945709821575,79.42713223488612,8.261607052379134,4.151473444994518,8.159787267740198,6,5,23,2,0.1201371484107451,36.75764891277356,0.04327257239394419,90.0,0.078
0.04,1.0,OPTIMAL,0.3018679618835449,0.0,494.9981075756724,405.7433511500896,45.50359284697634,1.90803695507131,43.59555589190503,21.457373675310468,22.29378990329585,81.96866714042173,9.192680163937803,4.334839537145138,4.503813158495299,6,5,23,1,0.03868034704125134,32.30448270954071,0.04386935405367638,90.0,0.08666666666666667
0.04,1.1,OPTIMAL,0.3213081359863281,0.0,472.91617376710366,405.7433511500896,45.674703594146564,1.90803695507131,43.766666639075254,21.49811902286742,0.0,85.7960403252999,9.658097169804119,4.545862504895966,0.0,6,5,23,0,0.0,32.13267234178012,0.04380948238349267,90.0,0.09533333333333334
0.04,1.2,OPTIMAL,0.4387481212615967,0.0,458.4451579742791,385.9347667764565,45.424232111755856,1.6695323356873963,43.75469977606846,21.062209707743143,6.023949378323562,84.18340995938914,9.908324108486791,4.594270294141667,1.3139956379824025,6,5,22,1,0.01595744680849273,29.44546866416691,0.056109852600086885,90.0,0.10400000000000002
0.04,1.3,OPTIMAL,0.3742799758911133,0.0019167047563675211,458.4451579742852,385.9347667764565,45.424232111755856,1.6695323356873963,43.75469977606846,21.06220970774315,6.02394937832967,84.18340995938802,9.90832410848666,4.594270294141607,1.3139956379837174,6,5,22,1,0.015957446808508913,29.445468664166906,0.05610985260008688,90.0,0.11266666666666669
0.04,1.4,OPTIMAL,0.47986578941345215,0.0,436.76736539442646,369.13172351062036,45.42423211175591,1.6695323356873963,43.75469977606852,16.18746039375027,6.023949378299829,84.51449278433905,10.400097560113077,3.7061973206565115,1.3792123348913328,6,5,22,1,0.015957446808429865,27.41688741534959,0.060365060873067,90.0,0.12133333333333333
0.05,0.4,OPTIMAL,0.529778242111206,0.00495583939541403,1125.1479496189697,490.09302692154506,40.058765906735125,3.3390646713747927,36.71970123536033,45.959656446972176,549.0365003437172,43.558096256364735,3.560310972463754,4.084765604606609,48.79682716656488,6,5,30,5,1.1884132890830756,77.17518859021553,0.02891378795454667,112.5,0.03466666666666667
0.05,0.5,OPTIMAL,0.7191541194915771,0.0,808.8470044770511,411.18324286115654,41.73004847103215,2.146541574455224,39.58350689657692,34.1925241358269,321.7411890090354,50.835725493846816,5.1592017081168695,4.227316655259619,39.77775614277668,6,4,22,3,0.6516229404136283,44.32695062893396,0.036639572343462226,112.5,0.043333333333333335
0.05,0.6,OPTIMAL,0.5802030563354492,0.0,730.511220201449,441.7649547632392,44.19241971347327,2.146541574455224,42.04587813901805,20.183582505946674,223.8938021865737,60.47339760796777,6.049519636575408,2.762939424856577,30.64892037179549,6,3,17,1,0.3884619890349661,30.54557843622686,0.038036176168316886,112.5,0.05200000000000001
0.05,0.7,OPTIMAL,0.43837904930114746,0.0,581.4926528382845,354.76303084805414,44.54778741023726,1.90803695507131,42.63975045516595,35.357435422270505,146.82439915772244,61.00903065867544,7.660937278020293,6.080461249112902,25.24957081419134,6,4,20,1,0.2547444260567072,39.94514593055782,0.04449030761132916,112.5,0.06066666666666667
0.05,0.8,OPTIMAL,0.34333276748657227,0.0,555.9675818926596,346.3615092151361,44.67848762311431,1.90803695507131,42.770450668043,35.131941450526654,129.79564360388252,62.29886786492669,8.03616776917406,6.319062944448721,23.345901421450524,6,4,20,1,0.2251990604028492,39.84530839964423,0.0456764018720111,112.5,0.06933333333333334
0.05,0.9,OPTIMAL,0.4967799186706543,0.009305510218548753,531.992510023337,422.5463944159257,43.951130726216775,1.90803695507131,42.043093771145465,22.08552778297865,43.409457098215746,79.42713223488612,8.261607052379134,4.151473444994521,8.159787267740198,6,5,23,2,0.12013714841074508,36.75764891277356,0.04327257239394419,112.5,0.078
0.05,1.0,OPTIMAL,0.31510496139526367,0.0,494.99810757567246,405.7433511500896,45.50359284697634,1.90803695507131,43.59555589190503,21.45737367531046,22.29378990329593,81.96866714042173,9.192680163937801,4.334839537145135,4.503813158495315,6,5,23,1,0.038680347041251485,32.304482709540714,0.04386935405367639,112.5,0.08666666666666667
0.05,1.1,OPTIMAL,0.4214799404144287,0.0,472.91617376710366,405.7433511500896,45.674703594146564,1.90803695507131,43.766666639075254,21.49811902286742,0.0,85.7960403252999,9.658097169804119,4.545862504895966,0.0,6,5,23,0,0.0,32.13267234178012,0.04380948238349267,112.5,0.09533333333333334
0.05,1.2,OPTIMAL,0.33562374114990234,0.006434187275947494,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,83.58241561733891,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,112.5,0.10400000000000002
0.05,1.3,OPTIMAL,0.42898106575012207,0.0,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,83.58241561733891,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,112.5,0.11266666666666669
0.05,1.4,OPTIMAL,0.3987877368927002,0.007722966900905254,427.62560279872866,358.7355880422855,45.43619897476265,1.6695323356873963,43.766666639075254,23.45381578168046,0.0,83.8901098751873,10.625228863143676,5.48466126166901,0.0,6,5,25,0,0.0,35.290112878257645,0.06269928834183293,112.5,0.12133333333333333
0.06,0.4,OPTIMAL,0.621469259262085,0.004553608196819681,1111.6447620491358,493.2161989328848,40.325682797590325,3.3390646713747927,36.98661812621553,62.06715370759515,516.0357266110652,44.36814851029579,3.6275691816562428,5.583362223844286,46.42092008420365,6,4,26,5,1.1382326600053756,91.36121446061787,0.02859433216266083,135.0,0.03466666666666667
0.06,0.5,OPTIMAL,0.6631109714508057,0.0,808.8470044770517,411.18324286115654,41.730048471032134,2.146541574455224,39.58350689657691,34.19252413582689,321.74118900903585,50.83572549384678,5.159201708116864,4.2273166552596155,39.77775614277672,6,4,22,3,0.6516229404136298,44.32695062893396,0.03663957234346223,135.0,0.043333333333333335
0.06,0.6,OPTIMAL,0.6313982009887695,0.0,730.5112202014501,441.7649547632392,44.19241971347327,2.146541574455224,42.04587813901805,20.18358250594668,223.89380218657243,60.47339760796767,6.049519636575399,2.7629394248565733,30.648920371795267,6,3,17,1,0.3884619890349639,30.54557843622689,0.03803617616831691,135.0,0.05200000000000001
0.06,0.7,OPTIMAL,0.3796849250793457,0.0,581.4926528382845,354.76303084805414,44.54778741023726,1.90803695507131,42.63975045516595,35.357435422270505,146.82439915772244,61.00903065867544,7.660937278020293,6.080461249112902,25.24957081419134,6,4,20,1,0.2547444260567072,39.94514593055782,0.04449030761132916,135.0,0.06066666666666667
0.06,0.8,OPTIMAL,0.3066380023956299,0.0,523.4252439886995,346.3615092151361,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,66.17210636914062,8.586006073196666,6.986913272694338,18.254974284968338,6,4,20,1,0.16578389830508478,40.54307907423624,0.04551748272651962,135.0,0.06933333333333334
0.06,0.9,OPTIMAL,0.3731253147125244,0.0,523.4252439886995,346.3615092151361,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,66.17210636914062,8.586006073196666,6.986913272694338,18.254974284968338,6,4,20,1,0.16578389830508478,40.54307907423624,0.04551748272651962,135.0,0.078
0.06,1.0,OPTIMAL,0.35170793533325195,0.0,494.99810757567246,405.7433511500896,45.50359284697634,1.90803695507131,43.59555589190503,21.457373675310443,22.29378990329593,81.96866714042173,9.192680163937801,4.334839537145132,4.503813158495315,6,5,23,1,0.038680347041251485,32.304482709540714,0.04386935405367639,135.0,0.08666666666666667
0.06,1.1,OPTIMAL,0.3208127021789551,0.007414658223631175,472.91617376710366,405.7433511500896,45.674703594146564,1.90803695507131,43.766666639075254,21.49811902286742,0.0,85.7960403252999,9.658097169804119,4.545862504895966,0.0,6,5,23,0,0.0,32.13267234178012,0.04380948238349267,135.0,0.09533333333333334
0.06,1.2,OPTIMAL,0.3531200885772705,0.0,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.32856509567338,0.0,83.58241561733891,10.112587494799739,6.304996887861337,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,135.0,0.10400000000000002
0.06,1.3,OPTIMAL,0.3874361515045166,0.00749886253391365,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,83.58241561733891,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,135.0,0.11266666666666669
0.06,1.4,OPTIMAL,0.33590102195739746,0.009432495933404117,428.4663673672222,346.34483873853367,45.43619897476265,1.6695323356873963,43.766666639075254,36.68532965392576,0.0,80.8336114843046,10.604379348127695,8.562009167567677,0.0,6,6,31,0,0.0,44.792864911647484,0.0643160589248271,135.0,0.12133333333333333
0.07,0.4,OPTIMAL,0.6384639739990234,0.0,1096.0909394414784,466.408235165597,40.12677182015482,3.3390646713747927,36.78770714878003,49.37983142084122,540.1761010348857,42.55196520493627,3.6608980492623835,4.505085266556724,49.28205147924466,6,4,25,5,1.1730402492510732,77.8546466959705,0.02853388069556091,157.5,0.03466666666666667
0.07,0.5,OPTIMAL,0.5047101974487305,0.0,784.8376592869643,387.17389767106437,41.73004847103175,2.146541574455224,39.58350689657652,34.19252413582673,321.74118900904125,49.331717596581335,5.317029321572575,4.356636526194616,40.99461655565146,6,4,21,3,0.6516229404136504,44.32695062893372,0.03663957234346209,157.5,0.043333333333333335
0.07,0.6,OPTIMAL,0.6143219470977783,0.0,730.5112202014491,441.7649547632392,44.19241971347327,2.146541574455224,42.04587813901805,20.183582505946678,223.8938021865737,60.47339760796776,6.049519636575407,2.762939424856577,30.648920371795484,6,3,17,1,0.3884619890349661,30.54557843622686,0.038036176168316886,157.5,0.05200000000000001
0.07,0.7,OPTIMAL,0.42160606384277344,0.0,581.4926528382845,354.76303084805414,44.54778741023726,1.90803695507131,42.63975045516595,35.357435422270505,146.82439915772244,61.00903065867544,7.660937278020293,6.080461249112902,25.24957081419134,6,4,20,1,0.2547444260567072,39.94514593055782,0.04449030761132916,157.5,0.06066666666666667
0.07,0.8,OPTIMAL,0.3170607089996338,0.0,523.4252439886995,346.3615092151361,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,66.17210636914062,8.586006073196666,6.986913272694338,18.254974284968338,6,4,20,1,0.16578389830508478,40.54307907423624,0.04551748272651962,157.5,0.06933333333333334
0.07,0.9,OPTIMAL,0.3921971321105957,0.002526596726262861,523.4252439886995,346.3615092151361,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,66.17210636914062,8.586006073196666,6.986913272694338,18.254974284968338,6,4,20,1,0.16578389830508478,40.54307907423624,0.04551748272651962,157.5,0.078
0.07,1.0,OPTIMAL,0.33327794075012207,0.0,494.99810757567235,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.4573736753103,22.293789903295977,81.96866714042174,9.192680163937801,4.334839537145104,4.503813158495325,6,5,23,1,0.03868034704125156,32.304482709540714,0.04386935405367639,157.5,0.08666666666666667
0.07,1.1,OPTIMAL,0.3607609272003174,0.0,472.91617376710366,405.7433511500896,45.674703594146564,1.90803695507131,43.766666639075254,21.49811902286742,0.0,85.7960403252999,9.658097169804119,4.545862504895966,0.0,6,5,23,0,0.0,32.13267234178012,0.04380948238349267,157.5,0.09533333333333334
0.07,1.2,OPTIMAL,0.34714388847351074,0.0,448.4337982311098,372.4492792204848,45.43619897476265,1.6695323356873963,43.766666639075254,30.548320035862265,0.0,83.05557714196539,10.132197696513979,6.812225161520619,0.0,6,5,21,0,0.0,42.115743409883265,0.05672398446706706,157.5,0.10400000000000002
0.07,1.3,OPTIMAL,0.4035451412200928,0.00487023511490726,448.4471510429428,369.53228270287855,45.43619897476265,1.6695323356873963,43.766666639075254,33.47866936530158,0.0,82.40263804630405,10.131896003596582,7.465465950099369,0.0,6,5,21,0,0.0,43.54415790097827,0.05709197474421176,157.5,0.11266666666666669
0.07,1.4,OPTIMAL,0.38445496559143066,0.0036756314672251656,426.75600565128076,355.6462359546487,45.43619897476265,1.6695323356873963,43.766666639075254,25.673570721869336,0.0,83.33713673505075,10.646879803231256,6.015983461717989,0.0,6,5,21,0,0.0,40.092557323962005,0.06096787569676824,157.5,0.12133333333333333
