p_c_scale,delta_scale,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,budget_threshold,budget_utilization,budget_slack,scaled_p_c_mean,scaled_delta
0.1,0.1,OPTIMAL,0.24123907089233398,0.007024293210008473,130.10680528558206,42.25463944159257,44.08430984984471,1.90803695507131,42.1762728947734,22.128563733484135,21.639292260660614,32.47688646942365,33.883169871922114,17.007998686088975,16.631944972565243,6.0,5.0,23.0,1.0,0.0834585090717972,36.53318015670821,0.043179149732358146,300.0,0.43368935095194017,169.89319471441794,0.11564306767113237,300.0
0.1,0.3,OPTIMAL,0.20282292366027832,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,900.0,0.12515340478090384,787.3619356971865,0.11564306767113237,900.0
0.1,0.5,OPTIMAL,0.20057988166809082,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1500.0,0.0750920428685423,1387.3619356971865,0.11564306767113237,1500.0
0.1,0.7,OPTIMAL,0.2208871841430664,0.00774633947683828,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,2100.0,0.05363717347753022,1987.3619356971865,0.11564306767113237,2100.0
0.1,0.9,OPTIMAL,0.18868803977966309,0.0,112.63806430281346,48.97836451434235,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,43.48296006105902,40.54997205150453,15.967067887436423,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,2700.0,0.04171780159363461,2587.3619356971867,0.11564306767113237,2700.0
0.3,0.1,INFEASIBLE,0.10846900939941406,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.3,OPTIMAL,0.2868821620941162,0.0,210.97776177060967,121.72300534502686,45.50359284697633,1.90803695507131,43.59555589190502,21.45737367531046,22.293789903296013,57.69470882783037,21.567956956738946,10.170443318400768,10.566890897029914,6.0,5.0,23.0,1.0,0.038680347041251624,32.304482709540714,0.04386935405367639,900.0,0.23441973530067742,689.0222382293903,0.34692920301339714,900.0
0.3,0.5,OPTIMAL,0.29215288162231445,0.0,210.59479333149807,146.93509354302705,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,69.77147498216442,21.688429648044448,8.540095369791153,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,1500.0,0.14039652888766538,1289.405206668502,0.34692920301339714,1500.0
0.3,0.7,OPTIMAL,0.3106701374053955,0.0,210.59479333149807,146.93509354302705,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,69.77147498216442,21.688429648044448,8.540095369791153,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,2100.0,0.10028323491976099,1889.405206668502,0.34692920301339714,2100.0
0.3,0.9,OPTIMAL,0.24575018882751465,0.0,210.59479333149807,146.93509354302705,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,69.77147498216442,21.688429648044448,8.540095369791153,0.0,6.0,4.0,19.0,0.0,0.0,25.77001309021033,0.04509069978681198,2700.0,0.07799807160425855,2489.4052066685017,0.34692920301339714,2700.0
0.5,0.1,INFEASIBLE,0.08610081672668457,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.3,OPTIMAL,0.2917788028717041,0.0,497.07577074303356,142.7459943547723,43.52403387136597,1.90803695507131,41.61599691629466,58.3789953832763,252.42674713361902,28.717149930964098,8.756015970423551,11.74448621706321,50.78234788154915,6.0,5.0,25.0,2.0,0.4448410152763636,62.32687472966989,0.046654963145913324,900.0,0.5523064119367039,402.92422925696644,0.5782153383556619,900.0
0.5,0.5,OPTIMAL,0.2577221393585205,0.0,292.1264320006275,202.8716755750448,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,69.44653182722233,15.576677719761623,7.3452352559676495,7.631555197048409,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,1500.0,0.194750954667085,1207.8735679993724,0.5782153383556619,1500.0
0.5,0.7,OPTIMAL,0.29171299934387207,0.0,292.1264320006275,202.8716755750448,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,69.44653182722233,15.576677719761623,7.3452352559676495,7.631555197048409,6.0,5.0,23.0,1.0,0.03868034704125156,32.304482709540714,0.04386935405367639,2100.0,0.13910782476220357,1807.8735679993724,0.5782153383556619,2100.0
0.5,0.9,OPTIMAL,0.2887129783630371,0.0,292.1264320006276,202.8716755750448,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903296013,69.44653182722233,15.57667771976162,7.345235255967649,7.63155519704842,6.0,5.0,23.0,1.0,0.038680347041251624,32.304482709540714,0.04386935405367639,2700.0,0.10819497481504725,2407.8735679993724,0.5782153383556619,2700.0
0.7,0.1,INFEASIBLE,0.08357000350952148,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.3,INFEASIBLE,0.08149194717407227,,,,,,,,,,,,,,,,,,,,,,,,
