psi_delay,psi_error,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,avg_delay_utilization,max_delay_utilization,avg_error_utilization,max_error_utilization,scaled_Delta_i_mean,scaled_epsilon_mean,num_tp_configs,avg_tp_degree,tp_1_count,tp_2_count,tp_4_count,tp_8_count
0.03,0.4,OPTIMAL,0.8852899074554443,0.0035169580018658414,4117.080401785897,493.2907472765479,38.938280160276726,3.3390646713747927,35.59921548890193,42.882549646064525,3541.9688247030076,11.981567011967254,0.9457741010689559,1.0415766869032492,86.03108220006052,6,4,22,5,1.5181951670941394,75.89795032463489,0.029323983340509178,0.580491629171874,1.7346310021100404,0.638301459858905,0.9022436805807365,67.5,0.03466666666666667,4,6.7272727272727275,0,1,1,2
0.03,0.5,OPTIMAL,0.501845121383667,0.0,2143.8304508933797,459.2019332413409,41.730048471032134,2.146541574455224,39.58350689657691,34.19252413582689,1608.7059450451798,21.41969450289232,1.9465181331687091,1.5949266940199558,75.03886066991902,6,4,24,3,0.65162294041363,44.32695062893396,0.03663957234346223,0.7197163380322203,1.9227992195772672,0.7577934738324966,0.9033142390296359,67.5,0.043333333333333335,4,6.666666666666667,0,0,2,2
0.03,0.6,OPTIMAL,0.40824198722839355,0.0,1615.9399229513278,489.7259259969537,44.315321081306124,2.146541574455224,42.1687795068509,40.965812095953375,1040.932863777114,30.305948819095068,2.7423866724184465,2.535107370893718,64.41655713759273,6,5,28,1,0.3612095080486062,50.089642170831155,0.037991445310261066,0.9631840315640946,2.3073590634927204,0.6959670456615626,0.8249818504865553,67.5,0.05200000000000001,5,6.285714285714286,0,0,3,2
0.03,0.7,OPTIMAL,0.29441118240356445,0.000242759818891687,1216.8089398493587,402.7817212282385,44.54778741023726,1.90803695507131,42.63975045516595,35.357435422270505,734.1219957886123,33.10147616749948,3.6610338691095,2.9057507932714373,60.33173917011957,6,4,22,1,0.2547444260567072,39.94514593055782,0.04449030761132916,0.6698016120739977,2.6919189074081737,0.734171091545834,0.8661270980325875,67.5,0.06066666666666667,4,6.7272727272727275,0,1,1,2
0.03,0.8,OPTIMAL,0.34070825576782227,0.0,953.6485091335635,394.38019959532045,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,477.7557184558494,41.35488031681969,4.712566821747104,3.8348791504016466,50.09767371103153,6,4,22,1,0.16578389830508478,40.54307907423624,0.04551748272651962,0.7113294127291873,3.013250991381052,0.675279439631269,0.871540392395291,67.5,0.06933333333333334,4,6.7272727272727275,0,1,1,2
0.03,0.9,OPTIMAL,0.2560460567474365,0.005614279623772544,664.6365385179787,489.78364514342354,45.503657278070854,1.90803695507131,43.595620322999544,17.92225978473271,111.42697631175153,73.69195293348663,6.84639718718082,2.696550482267521,16.76509939706503,6,4,19,1,0.038665782105165164,25.88215436788361,0.045188115842832874,0.25441323338975175,0.6883456357579528,0.6179457545999906,0.8030207768362637,67.5,0.078,4,7.0,1,1,0,2
0.03,1.0,OPTIMAL,0.30326080322265625,0.0,553.4433449318947,489.78364514342354,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,88.49752185631486,8.252823710395718,3.2496544332894097,0.0,6,4,19,0,0.0,25.77001309021033,0.04509069978681198,0.2562349338073137,0.6883456357579528,0.5609959187433106,0.7517871367725508,67.5,0.08666666666666667,4,7.0,1,1,0,2
0.03,1.1,OPTIMAL,0.31605076789855957,0.009457660103356937,480.73435869895167,412.57116219365133,45.674703594146564,1.90803695507131,43.766666639075254,22.488492911153667,0.0,85.82102667057632,9.50102749421937,4.677945835204291,0.0,6,5,23,0,0.0,30.78955879509054,0.044300136086352276,0.3736052754411871,0.6883456357579528,0.5249997619369201,0.7859592793531213,67.5,0.09533333333333334,5,6.478260869565218,1,1,1,2
0.03,1.2,OPTIMAL,0.2888808250427246,0.0,473.3127405686498,399.54797649821376,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,84.41521688560228,9.599614605804707,5.985168508593015,0.0,6,5,26,0,0.0,37.31329896417889,0.05845539711213175,0.5912709520988063,1.2084638372753154,0.5684317871737732,0.8420314701265441,67.5,0.10400000000000002,5,6.3076923076923075,0,1,2,2
0.03,1.3,OPTIMAL,0.3180391788482666,3.753100527498e-06,473.3127405686498,399.54797649821376,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,84.41521688560228,9.599614605804707,5.985168508593015,0.0,6,5,26,0,0.0,37.31329896417889,0.05845539711213175,0.5912709520988063,1.2084638372753154,0.5247062650834828,0.7772598185783484,67.5,0.11266666666666669,5,6.3076923076923075,0,1,2,2
0.03,1.4,OPTIMAL,0.3643989562988281,0.007818725946628417,451.63494798882084,382.74493323237766,45.43619897476265,1.6695323356873963,43.766666639075254,23.453815781680454,0.0,84.74652702072373,10.06038154865892,5.193091430617322,0.0,6,5,26,0,0.0,35.290112878257645,0.06269928834183293,0.5659917853779263,1.2084638372753154,0.5160973663770675,0.8300024491247363,67.5,0.12133333333333333,5,6.3076923076923075,0,1,2,2
0.05,0.4,OPTIMAL,0.7702720165252686,0.004545085528088086,3213.949074462985,490.41758035568915,42.531269506907215,2.7428031229150083,39.78846638399221,66.1869269686937,2614.8132976316947,15.259033948371831,1.323333647220708,2.059364521192757,81.35826788321468,6,4,26,4,1.0773359611410491,98.59090515840617,0.03180480569402901,0.6485414307240484,1.239022144364315,0.7755087048648064,0.9033142390296359,112.5,0.03466666666666667,4,7.538461538461538,0,1,0,3
0.05,0.5,OPTIMAL,0.45861005783081055,0.008279601971326852,2007.3270620222218,491.1252352855515,42.009105425384476,2.146541574455224,39.862563850929256,47.27655903163958,1426.916162279646,24.466627515636745,2.092788276518509,2.3551996047924657,71.08538460305228,6,5,28,3,0.5885408721208361,55.82443530086607,0.036563007318233955,0.6485444831605439,2.4539676137936315,0.7736015696670068,0.9033142390296359,112.5,0.043333333333333335,5,6.285714285714286,0,0,3,2
0.05,0.6,OPTIMAL,0.2647879123687744,0.006529370165712518,1412.0671920660454,491.1252352855515,44.65018942652894,2.146541574455224,42.50364785207372,53.50664289549121,822.7851244584734,34.78058537476314,3.162044248135223,3.7892419848097845,58.26812839229183,6,5,28,1,0.28551102609725343,59.007491971131834,0.03788653147812435,0.7410321157884159,2.944761136552358,0.7117751414960728,0.895239366576506,112.5,0.05200000000000001,5,6.285714285714286,0,0,3,2
0.05,0.7,OPTIMAL,0.2566249370574951,0.007801299767056836,1149.5813570012037,405.58033980543416,44.67968414376094,1.90803695507131,42.77164718868963,51.12258038916082,648.1987526628476,35.28069912889249,3.886604795010968,4.447060669330886,56.38563540676563,6,4,22,1,0.22492858157776519,53.41233811746694,0.04441586535298113,0.6650976170569726,3.1944512433203482,0.7395080363913767,0.8661270980325875,112.5,0.06066666666666667,4,6.7272727272727275,0,1,1,2
0.05,0.8,OPTIMAL,0.2707030773162842,0.007690618652469111,953.6485091335635,394.38019959532045,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,477.7557184558494,41.35488031681969,4.712566821747104,3.8348791504016466,50.09767371103153,6,4,22,1,0.16578389830508478,40.54307907423624,0.04551748272651962,0.42679764763751243,1.8079505948286314,0.675279439631269,0.871540392395291,112.5,0.06933333333333334,4,6.7272727272727275,0,1,1,2
0.05,0.9,OPTIMAL,0.2836320400238037,0.0,664.6365385179786,489.78364514342354,45.503657278070854,1.90803695507131,43.595620322999544,17.92225978473271,111.42697631175146,73.69195293348663,6.846397187180821,2.6965504822675213,16.765099397065022,6,4,19,1,0.038665782105165136,25.88215436788361,0.045188115842832874,0.15264794003385104,0.41300738145477167,0.6179457545999906,0.8030207768362637,112.5,0.078,4,7.0,1,1,0,2
0.05,1.0,OPTIMAL,0.31299781799316406,0.0,553.4433449318947,489.78364514342354,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324484,0.0,88.49752185631486,8.252823710395718,3.249654433289404,0.0,6,4,19,0,0.0,25.77001309021033,0.04509069978681198,0.1537409602843882,0.41300738145477167,0.5609959187433106,0.7517871367725508,112.5,0.08666666666666667,4,7.0,1,1,0,2
0.05,1.1,OPTIMAL,0.27022385597229004,0.0,472.91617376710366,405.7433511500896,45.674703594146564,1.90803695507131,43.766666639075254,21.498119022867417,0.0,85.7960403252999,9.658097169804119,4.5458625048959656,0.0,6,5,23,0,0.0,32.13267234178012,0.04380948238349267,0.2577410039319518,0.6044010960103126,0.5101314679108717,0.7859592793531213,112.5,0.09533333333333334,5,6.478260869565218,1,1,1,2
0.05,1.2,OPTIMAL,0.26130080223083496,0.0,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,83.58241561733891,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,0.35476257125928384,0.7250783023651892,0.5684317871737732,0.8420314701265441,112.5,0.10400000000000002,5,6.44,1,0,2,2
0.05,1.3,OPTIMAL,0.26218414306640625,0.0,449.3033953785577,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673387,0.0,83.5824156173389,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,0.35476257125928384,0.7250783023651892,0.5247062650834828,0.7772598185783484,112.5,0.11266666666666669,5,6.44,1,0,2,2
0.05,1.4,OPTIMAL,0.26712489128112793,0.0,427.62560279872866,358.7355880422855,45.43619897476265,1.6695323356873963,43.766666639075254,23.453815781680458,0.0,83.8901098751873,10.625228863143676,5.484661261669009,0.0,6,5,25,0,0.0,35.290112878257645,0.06269928834183293,0.3395950712267557,0.7250783023651892,0.5160973663770675,0.8300024491247363,112.5,0.12133333333333333,5,6.44,1,0,2,2
0.07,0.4,OPTIMAL,0.9199750423431396,0.0,3175.7876684933976,493.2161989328848,40.32568279759028,3.3390646713747927,36.98661812621549,62.06715370759524,2580.1786330553273,15.530515589125264,1.2697852314767912,1.954386129883805,81.24531304951415,6,4,26,5,1.1382326600053747,91.3612144606178,0.028594332162660805,0.5169964525943139,1.4022672078820768,0.717896834291686,0.9022436805807365,157.5,0.03466666666666667,4,7.538461538461538,0,1,0,3
0.07,0.5,OPTIMAL,0.42168211936950684,0.009913239215586884,2007.3270620222218,491.1252352855515,42.009105425384476,2.146541574455224,39.862563850929256,47.27655903163958,1426.916162279646,24.466627515636745,2.092788276518509,2.3551996047924657,71.08538460305228,6,5,28,3,0.5885408721208361,55.82443530086607,0.036563007318233955,0.4632460594003886,1.752834009852594,0.7736015696670068,0.9033142390296359,157.5,0.043333333333333335,5,6.285714285714286,0,0,3,2
0.07,0.6,OPTIMAL,0.3625190258026123,0.0003704940089838097,1412.0671920660454,491.1252352855515,44.65018942652894,2.146541574455224,42.50364785207372,53.50664289549121,822.7851244584734,34.78058537476314,3.162044248135223,3.7892419848097845,58.26812839229183,6,5,28,1,0.28551102609725343,59.007491971131834,0.03788653147812435,0.529308654134583,2.103400811823113,0.7117751414960728,0.895239366576506,157.5,0.05200000000000001,5,6.285714285714286,0,0,3,2
0.07,0.7,OPTIMAL,0.26067376136779785,0.009327730238803357,1149.5813570012033,405.58033980543416,44.67968414376094,1.90803695507131,42.77164718868963,51.12258038916082,648.1987526628474,35.28069912889251,3.8866047950109692,4.447060669330888,56.38563540676563,6,4,22,1,0.22492858157776507,53.41233811746693,0.04441586535298112,0.4750697264692662,2.2817508880859636,0.7395080363913767,0.8661270980325875,157.5,0.06066666666666667,4,6.7272727272727275,0,1,1,2
0.07,0.8,OPTIMAL,0.26065516471862793,0.005027692761991077,905.6298187533794,346.3615092151361,44.941323237514204,1.90803695507131,43.033286282442894,36.57126784487917,477.75571845584966,38.24537377666195,4.962438549050536,4.038213747778356,52.75397392650913,6,4,20,1,0.1657838983050849,40.54307907423624,0.04551748272651962,0.3048554625982231,1.2913932820204508,0.675279439631269,0.871540392395291,157.5,0.06933333333333334,4,6.8,0,2,0,2
0.07,0.9,OPTIMAL,0.3286778926849365,0.008453431712347768,664.6365385179786,489.78364514342354,45.503657278070854,1.90803695507131,43.595620322999544,17.92225978473271,111.42697631175146,73.69195293348663,6.846397187180821,2.6965504822675213,16.765099397065022,6,4,19,1,0.038665782105165136,25.88215436788361,0.045188115842832874,0.10903424288132217,0.29500527246769404,0.6179457545999906,0.8030207768362637,157.5,0.078,4,7.0,1,1,0,2
0.07,1.0,OPTIMAL,0.28501009941101074,0.004723323017395399,553.4433449318947,489.78364514342354,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,88.49752185631486,8.252823710395718,3.2496544332894097,0.0,6,4,19,0,0.0,25.77001309021033,0.04509069978681198,0.10981497163170585,0.29500527246769404,0.5609959187433106,0.7517871367725508,157.5,0.08666666666666667,4,7.0,1,1,0,2
0.07,1.1,OPTIMAL,0.2515718936920166,0.009312420212289379,474.51877137014895,393.677155280482,45.674703594146564,1.90803695507131,43.766666639075254,35.16691249552038,0.0,82.96345245600276,9.625478769209312,7.4110687747879185,0.0,6,5,25,0,0.0,41.90612943109189,0.045058262689342134,0.30206273634749814,0.74062395670648,0.5173526403799055,0.7859592793531213,157.5,0.09533333333333334,5,6.44,1,0,2,2
0.07,1.2,OPTIMAL,0.27239418029785156,0.00830328443520807,449.3033953785577,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673387,0.0,83.5824156173389,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,0.2534018366137742,0.5179130731179923,0.5684317871737732,0.8420314701265441,157.5,0.10400000000000002,5,6.44,1,0,2,2
0.07,1.3,OPTIMAL,0.28529787063598633,0.008563948374762471,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,83.58241561733891,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,0.2534018366137742,0.5179130731179923,0.5247062650834828,0.7772598185783484,157.5,0.11266666666666669,5,6.44,1,0,2,2
0.07,1.4,OPTIMAL,0.30225205421447754,0.0,426.75600565128076,355.6462359546487,45.43619897476265,1.6695323356873963,43.766666639075254,25.673570721869336,0.0,83.33713673505075,10.646879803231256,6.015983461717989,0.0,6,5,21,0,0.0,40.092557323962005,0.06096787569676824,0.29056134963469266,0.7768696096769886,0.4975969619122889,0.8300024491247363,157.5,0.12133333333333333,5,5.380952380952381,1,0,3,1
0.09,0.4,OPTIMAL,0.7248950004577637,0.0,3134.4547293589403,472.2312283723822,43.07021681682511,2.7428031229150083,40.3274136939101,118.37552386062062,2500.777760309112,15.06581747534006,1.37408961161273,3.7765906379777516,79.78350227506945,6,5,30,5,1.0239656252841445,131.4135201124848,0.030474405694784792,0.6515020702171793,1.466964253951778,0.761721601437186,0.8952393665765063,202.5,0.03466666666666667,5,7.066666666666666,0,1,1,3
0.09,0.5,OPTIMAL,0.3454768657684326,0.009938627953785535,1959.3083716420372,443.1065449053672,42.009105425384476,2.146541574455224,39.862563850929256,47.276559031639565,1426.9161622796455,22.61545713368299,2.1440782897374095,2.4129207895956934,72.82754378698388,6,5,26,3,0.588540872120836,55.82443530086607,0.036563007318233955,0.3603024906447467,1.363315340996462,0.7736015696670068,0.9033142390296359,202.5,0.043333333333333335,5,6.3076923076923075,0,1,2,2
0.09,0.6,OPTIMAL,0.28175878524780273,0.0003835365342915312,1364.0485016858609,443.1065449053672,44.65018942652894,2.146541574455224,42.50364785207372,53.50664289549121,822.7851244584734,32.48466197189623,3.273357902695152,3.922634923124878,60.319345202283735,6,5,26,1,0.28551102609725343,59.007491971131834,0.03788653147812435,0.4116845087713423,1.6359784091957543,0.7117751414960728,0.895239366576506,202.5,0.05200000000000001,5,6.3076923076923075,0,1,2,2
0.09,0.7,OPTIMAL,0.28850698471069336,0.004030330149395735,1149.5813570012035,405.58033980543416,44.67968414376094,1.90803695507131,42.77164718868963,51.12258038916088,648.1987526628474,35.28069912889249,3.886604795010969,4.4470606693308925,56.38563540676562,6,4,22,1,0.22492858157776507,53.41233811746693,0.04441586535298112,0.3694986761427626,1.7746951351779716,0.7395080363913767,0.8661270980325875,202.5,0.06066666666666667,4,6.7272727272727275,0,1,1,2
0.09,0.8,OPTIMAL,0.3286471366882324,0.0017403475495861224,905.6298187533791,346.3615092151361,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,477.7557184558494,38.245373776661964,4.962438549050539,4.038213747778356,52.75397392650911,6,4,20,1,0.16578389830508478,40.54307907423624,0.04551748272651962,0.2371098042430624,1.0044169971270174,0.675279439631269,0.871540392395291,202.5,0.06933333333333334,4,6.8,0,2,0,2
0.09,0.9,OPTIMAL,0.24576902389526367,0.0,664.6365385179789,489.78364514342354,45.503657278070854,1.90803695507131,43.595620322999544,17.922259784732606,111.42697631175179,73.69195293348659,6.846397187180816,2.696550482267504,16.76509939706506,6,4,19,1,0.03866578210516525,25.882154367883615,0.04518811584283288,0.08480441112991725,0.22944854525265093,0.6179457545999906,0.8030207768362636,202.5,0.078,4,7.0,1,1,0,2
0.09,1.0,OPTIMAL,0.30091118812561035,0.0,553.4433449318947,489.78364514342354,45.674703594146564,1.90803695507131,43.766666639075254,17.984996194324516,0.0,88.49752185631486,8.252823710395718,3.2496544332894097,0.0,6,4,19,0,0.0,25.77001309021033,0.04509069978681198,0.08541164460243789,0.22944854525265093,0.5609959187433106,0.7517871367725508,202.5,0.08666666666666667,4,7.0,1,1,0,2
0.09,1.1,OPTIMAL,0.26346588134765625,0.0,472.91617376710366,405.7433511500896,45.674703594146564,1.90803695507131,43.766666639075254,21.498119022867417,0.0,85.7960403252999,9.658097169804119,4.5458625048959656,0.0,6,5,23,0,0.0,32.13267234178012,0.04380948238349267,0.14318944662886215,0.3357783866723959,0.5101314679108717,0.7859592793531213,202.5,0.09533333333333334,5,6.478260869565218,1,1,1,2
0.09,1.2,OPTIMAL,0.2680039405822754,0.009103203721278576,449.30339537855764,375.5386313081216,45.43619897476265,1.6695323356873963,43.766666639075254,28.328565095673383,0.0,83.58241561733891,10.112587494799739,6.304996887861339,0.0,6,5,25,0,0.0,37.31329896417889,0.05845539711213175,0.1970903173662688,0.4028212790917718,0.5684317871737732,0.8420314701265441,202.5,0.10400000000000002,5,6.44,1,0,2,2
0.09,1.3,OPTIMAL,0.2878532409667969,0.004965805248289584,448.4337982311098,372.4492792204848,45.43619897476265,1.6695323356873963,43.766666639075254,30.54832003586226,0.0,83.05557714196539,10.132197696513979,6.812225161520619,0.0,6,5,21,0,0.0,42.115743409883265,0.05672398446706706,0.2344185497339433,0.6042319186376579,0.5047827525829521,0.7772598185783484,202.5,0.11266666666666669,5,5.380952380952381,1,0,3,1
0.09,1.4,OPTIMAL,0.25864601135253906,0.0087477670601364,428.4663673672222,346.34483873853367,45.43619897476265,1.6695323356873963,43.766666639075254,36.68532965392576,0.0,80.8336114843046,10.604379348127695,8.562009167567677,0.0,6,6,31,0,0.0,44.792864911647484,0.0643160589248271,0.27665237321291836,0.5760408552161512,0.530532818010944,0.8300024491247363,202.5,0.12133333333333333,6,6.870967741935484,1,1,1,3
