psi_delay,psi_error,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,scaled_Delta_i_mean,scaled_epsilon_mean
0.02,0.4,OPTIMAL,0.5793812274932861,0.0,1282.7852536403047,493.2907472765479,38.962252201642066,3.3390646713747927,35.62318753026727,40.389835336143044,710.1424188259715,38.4546630760434,3.037316814414141,3.148604586895916,55.35941552264653,6,4,22,5,1.5406476067275068,74.37733622636479,0.02946761244691359,45.0,0.03466666666666667
0.02,0.5,OPTIMAL,0.5632789134979248,0.0,856.8656948572178,459.2019332413409,41.730048471032134,2.146541574455224,39.58350689657691,34.19252413582689,321.74118900901783,53.59088781327151,4.870080424679125,3.990418141494683,37.54861362055468,6,4,24,3,0.6516229404135726,44.32695062893395,0.036639572343462226,45.0,0.043333333333333335
0.02,0.6,OPTIMAL,0.5281951427459717,0.0,754.5205653915411,465.77429995333137,44.19241971347327,2.146541574455224,42.04587813901805,20.183582505946674,223.8938021865737,61.731160331147294,5.857019906480698,2.675020858506735,29.673651382900236,6,3,18,1,0.3884619890349661,30.54557843622686,0.038036176168316886,45.0,0.05200000000000001
0.02,0.7,OPTIMAL,0.47843122482299805,0.0,649.0565251780092,409.35408794022896,44.31650504230027,1.90803695507131,42.40846808722896,18.42806331481479,176.95786888066507,63.06909676749034,6.827834452499511,2.839207773122801,27.263861006887325,6,4,16,1,0.30702683615819226,27.158793105632324,0.04462272537453138,45.0,0.06066666666666667
0.02,0.8,OPTIMAL,0.3466942310333252,0.0,615.6555268029441,446.5557396060179,43.58322102046496,1.90803695507131,41.67518406539365,21.966640201682818,103.5499259747783,72.53337624124816,7.079156951093993,3.5680082847227954,16.819458522935022,6,5,24,2,0.22146254415572203,37.392557167985096,0.04353681771745614,45.0,0.06933333333333334
0.02,0.9,OPTIMAL,0.4547278881072998,0.009339785763088816,556.446946812375,446.5557396060179,43.91430367752746,1.90803695507131,42.00626672245615,22.06636846011693,43.910535068712704,80.25126962491706,7.891912055424514,3.9655835271493287,7.891234792509093,6,5,24,2,0.12206970793453431,36.71881310665839,0.04326557221584907,45.0,0.078
0.02,1.0,OPTIMAL,0.2843348979949951,0.0,519.0074527657647,429.7526963401818,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,82.80279869779349,8.767425709301468,4.13430935547557,4.295466237429442,6,5,24,1,0.03868034704125156,32.304482709540714,0.04386935405367639,45.0,0.08666666666666667
0.02,1.1,OPTIMAL,0.3317530155181885,0.001360898980735865,496.92551895719583,429.7526963401818,45.674703594146564,1.90803695507131,43.766666639075254,21.49811902286742,0.0,86.48231574865042,9.191458649577,4.326225601772571,0.0,6,5,24,0,0.0,32.13267234178012,0.04380948238349267,45.0,0.09533333333333334
0.02,1.2,OPTIMAL,0.36913609504699707,0.006535629478378189,482.45450316437814,409.9441119665487,45.424232111755856,1.6695323356873963,43.75469977606846,21.062209707743147,6.023949378330409,84.97052245916663,9.415236424123346,4.365636463044266,1.248604653665752,6,5,23,1,0.01595744680851087,29.44546866416691,0.05610985260008687,45.0,0.10400000000000002
0.02,1.3,OPTIMAL,0.4099419116973877,0.0,482.454503164378,409.9441119665487,45.424232111755856,1.6695323356873963,43.75469977606846,21.06220970774312,6.023949378330319,84.97052245916665,9.41523642412335,4.365636463044262,1.2486046536657338,6,5,23,1,0.015957446808510634,29.44546866416691,0.056109852600086885,45.0,0.11266666666666669
